tn_proba,fp_proba,fn_proba,tp_proba,accuracy_proba,balanced_accuracy_proba,f1_weighted_proba,f1_macro_proba,precision_1_proba,recall_1_proba,precision_0_proba,recall_0_proba,roc_auc_proba,tn_ratio,fp_ratio,fn_ratio,tp_ratio,accuracy_ratio,balanced_accuracy_ratio,f1_weighted_ratio,f1_macro_ratio,precision_1_ratio,recall_1_ratio,precision_0_ratio,recall_0_ratio,roc_auc_ratio,best_thresh_proba,tn_proba_best,fp_proba_best,fn_proba_best,tp_proba_best,balanced_accuracy_proba_best,accuracy_proba_best,f1_weighted_proba_best,f1_macro_proba_best,precision_1_proba_best,recall_1_proba_best,precision_0_proba_best,recall_0_proba_best,best_thresh_ratio,tn_ratio_best,fp_ratio_best,fn_ratio_best,tp_ratio_best,balanced_accuracy_ratio_best,accuracy_ratio_best,f1_weighted_ratio_best,f1_macro_ratio_best,precision_1_ratio_best,recall_1_ratio_best,precision_0_ratio_best,recall_0_ratio_best,perm_or_obs
98,102,319,316,0.49580838323353293,0.4938188976377953,0.532519560563958,0.4589280299707096,0.7559808612440191,0.49763779527559054,0.23501199040767387,0.49,0.4902834645669292,91,109,323,312,0.48263473053892214,0.47316929133858265,0.5203720483226618,0.4436630145099201,0.7410926365795725,0.49133858267716535,0.21980676328502416,0.455,0.48943307086614174,0.49,20,180,52,583,0.5090551181102362,0.7221556886227545,0.6695001816614183,0.49055373222250276,0.7640891218872871,0.9181102362204724,0.2777777777777778,0.1,0.49,22,178,64,571,0.5046062992125985,0.7101796407185629,0.6643544835628875,0.48949533125833705,0.7623497997329773,0.8992125984251969,0.2558139534883721,0.11,117
107,93,304,331,0.5245508982035928,0.5281299212598425,0.5592803025412942,0.48768176753228887,0.7806603773584906,0.521259842519685,0.26034063260340634,0.535,0.5289606299212599,104,96,294,341,0.5329341317365269,0.528503937007874,0.5671238638880578,0.492010058403634,0.7803203661327232,0.537007874015748,0.2613065326633166,0.52,0.5383897637795276,0.5,107,93,304,331,0.5281299212598425,0.5245508982035928,0.5592803025412942,0.48768176753228887,0.7806603773584906,0.521259842519685,0.26034063260340634,0.535,0.5,104,96,294,341,0.528503937007874,0.5329341317365269,0.5671238638880578,0.492010058403634,0.7803203661327232,0.537007874015748,0.2613065326633166,0.52,118
93,107,328,307,0.47904191616766467,0.4742322834645669,0.5168636766615426,0.4424181299880724,0.7415458937198067,0.48346456692913387,0.2209026128266033,0.465,0.4724488188976378,97,103,324,311,0.48862275449101794,0.4873818897637795,0.525748942378112,0.45267250920668256,0.751207729468599,0.48976377952755906,0.23040380047505937,0.485,0.476248031496063,0.48,5,195,9,626,0.5054133858267716,0.755688622754491,0.6651209750571774,0.4533095409263634,0.7624847746650426,0.9858267716535433,0.35714285714285715,0.025,0.48,6,194,13,622,0.504763779527559,0.7520958083832335,0.6651133596594657,0.4560671431133937,0.7622549019607843,0.9795275590551181,0.3157894736842105,0.03,119
112,88,315,320,0.5173652694610779,0.5319685039370079,0.5522115086666662,0.4854356758277635,0.7843137254901961,0.5039370078740157,0.26229508196721313,0.56,0.530236220472441,106,94,312,323,0.5137724550898204,0.5193307086614174,0.5491519452880572,0.4785552561310249,0.7745803357314148,0.5086614173228347,0.2535885167464115,0.53,0.5256062992125984,0.5,112,88,315,320,0.5319685039370079,0.5173652694610779,0.5522115086666662,0.4854356758277635,0.7843137254901961,0.5039370078740157,0.26229508196721313,0.56,0.5,106,94,312,323,0.5193307086614174,0.5137724550898204,0.5491519452880572,0.4785552561310249,0.7745803357314148,0.5086614173228347,0.2535885167464115,0.53,120
92,108,320,315,0.4874251497005988,0.4780314960629921,0.5248500737507158,0.44805836638373053,0.7446808510638298,0.49606299212598426,0.22330097087378642,0.46,0.48436220472440944,92,108,302,333,0.5089820359281437,0.49220472440944885,0.5449004735450432,0.46436170878550065,0.7551020408163265,0.5244094488188976,0.233502538071066,0.46,0.4824212598425197,0.48,5,195,3,632,0.5101377952755906,0.7628742514970059,0.669002098927474,0.45632300326212777,0.7642079806529625,0.9952755905511811,0.625,0.025,0.51,182,18,562,73,0.51248031496063,0.30538922155688625,0.2452914593840754,0.29334757435681935,0.8021978021978022,0.11496062992125984,0.2446236559139785,0.91,121
105,95,329,306,0.49221556886227547,0.5034448818897638,0.528577110057682,0.4609819373226314,0.7630922693266833,0.4818897637795276,0.24193548387096775,0.525,0.5196377952755906,102,98,323,312,0.49580838323353293,0.5006692913385826,0.5322838724464947,0.46176459330143543,0.7609756097560976,0.49133858267716535,0.24,0.51,0.5130748031496063,0.49,27,173,66,569,0.5155314960629922,0.7137724550898203,0.6726297418176058,0.505367309355799,0.7668463611859838,0.8960629921259843,0.2903225806451613,0.135,0.49,29,171,73,562,0.51501968503937,0.7077844311377246,0.6708387570160018,0.5068452035165176,0.7667121418826739,0.8850393700787401,0.28431372549019607,0.145,122
107,93,323,312,0.5017964071856288,0.5131692913385827,0.537648512498812,0.46984126984126984,0.7703703703703704,0.49133858267716535,0.24883720930232558,0.535,0.5153464566929133,104,96,315,320,0.5077844311377245,0.5119685039370079,0.5435742785935072,0.47248485556489783,0.7692307692307693,0.5039370078740157,0.24821002386634844,0.52,0.5171771653543307,0.5,107,93,323,312,0.5131692913385827,0.5017964071856288,0.537648512498812,0.46984126984126984,0.7703703703703704,0.49133858267716535,0.24883720930232558,0.535,0.5,104,96,315,320,0.5119685039370079,0.5077844311377245,0.5435742785935072,0.47248485556489783,0.7692307692307693,0.5039370078740157,0.24821002386634844,0.52,123
101,99,333,302,0.48263473053892214,0.4902952755905512,0.5196823385493364,0.4508117851966432,0.7531172069825436,0.4755905511811024,0.23271889400921658,0.505,0.5122755905511811,99,101,326,309,0.48862275449101794,0.4908070866141732,0.525618084405352,0.4540937799043062,0.7536585365853659,0.48661417322834644,0.23294117647058823,0.495,0.5112716535433071,0.51,188,12,565,70,0.5251181102362205,0.3089820359281437,0.24299107992552568,0.2949007831102252,0.8536585365853658,0.11023622047244094,0.249667994687915,0.94,0.51,185,15,563,72,0.5191929133858268,0.3077844311377245,0.24515840859394153,0.2948706710146452,0.8275862068965517,0.11338582677165354,0.24732620320855614,0.925,124
114,86,339,296,0.49101796407185627,0.5180708661417323,0.5263086605567995,0.4656309808297232,0.774869109947644,0.46614173228346456,0.25165562913907286,0.57,0.5254015748031496,109,91,336,299,0.48862275449101794,0.5079330708661418,0.5246289723445905,0.46069956513518623,0.7666666666666667,0.47086614173228347,0.2449438202247191,0.545,0.5215826771653544,0.5,114,86,339,296,0.5180708661417323,0.49101796407185627,0.5263086605567995,0.4656309808297232,0.774869109947644,0.46614173228346456,0.25165562913907286,0.57,0.49,36,164,82,553,0.5254330708661418,0.7053892215568862,0.6763390156161943,0.5222312158088646,0.7712691771269177,0.8708661417322835,0.3050847457627119,0.18,125
99,101,330,305,0.48383233532934133,0.4876574803149606,0.5210194191275933,0.4503801988121364,0.7512315270935961,0.48031496062992124,0.23076923076923078,0.495,0.464496062992126,91,109,331,304,0.47305389221556887,0.4668700787401575,0.5112788585466215,0.43637858668172114,0.7360774818401937,0.47874015748031495,0.2156398104265403,0.455,0.46068503937007876,0.54,200,0,634,1,0.5007874015748032,0.2407185628742515,0.09504945439219004,0.19499592472294197,1.0,0.0015748031496062992,0.23980815347721823,1.0,0.53,200,0,632,3,0.5023622047244094,0.24311377245508983,0.09998942117223598,0.19850064396976988,1.0,0.004724409448818898,0.2403846153846154,1.0,126
101,99,330,305,0.48622754491017967,0.4926574803149606,0.5231565882479811,0.4536148832612121,0.754950495049505,0.48031496062992124,0.23433874709976799,0.505,0.511236220472441,102,98,318,317,0.5017964071856288,0.5046062992125984,0.5379946098586238,0.46642089093702,0.763855421686747,0.49921259842519683,0.24285714285714285,0.51,0.50748031496063,0.49,21,179,54,581,0.5099803149606299,0.7209580838323353,0.6700413444860035,0.49285109156076895,0.7644736842105263,0.9149606299212598,0.28,0.105,0.49,22,178,57,578,0.5101181102362204,0.718562874251497,0.6697751887673521,0.49438144343179014,0.7645502645502645,0.9102362204724409,0.27848101265822783,0.11,127
115,85,334,301,0.49820359281437127,0.524507874015748,0.5332763089230764,0.47200469644401316,0.7797927461139896,0.47401574803149604,0.2561247216035635,0.575,0.5197795275590551,113,87,326,309,0.5053892215568863,0.5258070866141732,0.5405580600296291,0.47654783101020176,0.7803030303030303,0.48661417322834644,0.25740318906605925,0.565,0.529976377952756,0.5,115,85,334,301,0.524507874015748,0.49820359281437127,0.5332763089230764,0.47200469644401316,0.7797927461139896,0.47401574803149604,0.2561247216035635,0.575,0.5,113,87,326,309,0.5258070866141732,0.5053892215568863,0.5405580600296291,0.47654783101020176,0.7803030303030303,0.48661417322834644,0.25740318906605925,0.565,128
107,93,325,310,0.4994011976047904,0.5115944881889765,0.5353396521510283,0.46795504987683223,0.7692307692307693,0.4881889763779528,0.24768518518518517,0.535,0.5050472440944882,105,95,332,303,0.48862275449101794,0.5010826771653544,0.5250910262068971,0.4581555907790177,0.7613065326633166,0.47716535433070867,0.2402745995423341,0.525,0.5164251968503937,0.5,107,93,325,310,0.5115944881889765,0.4994011976047904,0.5353396521510283,0.46795504987683223,0.7692307692307693,0.4881889763779528,0.24768518518518517,0.535,0.49,27,173,64,571,0.5171062992125984,0.7161676646706587,0.6742275114252705,0.50685167049184,0.7674731182795699,0.8992125984251969,0.2967032967032967,0.135,129
107,93,338,297,0.48383233532934133,0.5013582677165355,0.5201758479637434,0.4556475704291927,0.7615384615384615,0.46771653543307085,0.24044943820224718,0.535,0.5146850393700787,104,96,340,295,0.47784431137724553,0.4922834645669292,0.5146733158215914,0.4490150497015486,0.7544757033248082,0.4645669291338583,0.23423423423423423,0.52,0.5151062992125984,0.49,24,176,58,577,0.5143307086614173,0.7197604790419162,0.6730410048747927,0.5008124348519223,0.7662682602921647,0.9086614173228347,0.2926829268292683,0.12,0.49,27,173,61,574,0.5194685039370079,0.7197604790419162,0.6766250422454657,0.5090900868306802,0.7684069611780455,0.9039370078740158,0.3068181818181818,0.135,130
100,100,305,330,0.5149700598802395,0.5098425196850394,0.5504632685507811,0.47514841112792455,0.7674418604651163,0.5196850393700787,0.24691358024691357,0.5,0.5119921259842519,93,107,307,328,0.5041916167664671,0.49076771653543305,0.540489115227489,0.4615420560747664,0.7540229885057471,0.5165354330708661,0.2325,0.465,0.5110511811023623,0.49,32,168,56,579,0.5359055118110236,0.7317365269461078,0.6904444848845483,0.5300691429490272,0.7751004016064257,0.9118110236220472,0.36363636363636365,0.16,0.49,37,163,58,577,0.5468307086614174,0.7353293413173653,0.6983325429264737,0.5450600924499229,0.7797297297297298,0.9086614173228347,0.3894736842105263,0.185,131
107,93,332,303,0.49101796407185627,0.5060826771653544,0.5272086574154778,0.4613385670201834,0.7651515151515151,0.47716535433070867,0.2437357630979499,0.535,0.5026929133858268,101,99,325,310,0.49221556886227547,0.4965944881889764,0.5289149950988552,0.4582767189355269,0.7579462102689487,0.4881889763779528,0.23708920187793428,0.505,0.49973228346456694,0.51,183,17,573,62,0.5063188976377953,0.2934131736526946,0.22377143676852898,0.2782573280358168,0.7848101265822784,0.09763779527559055,0.24206349206349206,0.915,0.47000000000000003,2,198,5,630,0.5010629921259843,0.7568862275449102,0.6595864508414696,0.4402838453181703,0.7608695652173914,0.9921259842519685,0.2857142857142857,0.01,132
93,107,324,311,0.48383233532934133,0.47738188976377954,0.5214155121212967,0.4460759641742894,0.7440191387559809,0.48976377952755906,0.22302158273381295,0.465,0.4666614173228346,93,107,313,322,0.49700598802395207,0.48604330708661414,0.5338062800922386,0.45609692548202185,0.7505827505827506,0.5070866141732283,0.229064039408867,0.465,0.4637834645669291,0.48,4,196,8,627,0.5037007874015748,0.755688622754491,0.6631130936356961,0.44890907679167635,0.7618469015795869,0.9874015748031496,0.3333333333333333,0.02,0.48,5,195,8,627,0.5062007874015748,0.7568862275449102,0.6657686010329722,0.4538104858848815,0.7627737226277372,0.9874015748031496,0.38461538461538464,0.025,133
101,99,312,323,0.5077844311377245,0.5068307086614173,0.5437057656253114,0.4703452937844649,0.7654028436018957,0.5086614173228347,0.24455205811138014,0.505,0.5093700787401575,99,101,299,336,0.5209580838323353,0.5120669291338582,0.5560244757826234,0.4789846752857785,0.7688787185354691,0.5291338582677165,0.24874371859296482,0.495,0.509259842519685,0.49,25,175,59,576,0.5160433070866142,0.7197604790419162,0.6742556591590918,0.5036125845985001,0.7669773635153129,0.9070866141732283,0.2976190476190476,0.125,0.49,26,174,64,571,0.5146062992125984,0.7149700598802395,0.6722725463615498,0.5034232883558221,0.7664429530201342,0.8992125984251969,0.28888888888888886,0.13,134
102,98,340,295,0.4754491017964072,0.48728346456692917,0.5125711702526798,0.4458434852176443,0.7506361323155216,0.4645669291338583,0.23076923076923078,0.51,0.47254330708661413,101,99,333,302,0.48263473053892214,0.4902952755905512,0.5196823385493364,0.4508117851966432,0.7531172069825436,0.4755905511811024,0.23271889400921658,0.505,0.47485039370078735,0.53,200,0,631,4,0.5031496062992126,0.24431137724550897,0.10244849117718807,0.2002462018582017,1.0,0.006299212598425197,0.24067388688327315,1.0,0.48,3,197,6,629,0.502775590551181,0.7568862275449102,0.6616897758867576,0.4448811032621689,0.761501210653753,0.9905511811023622,0.3333333333333333,0.015,135
104,96,321,314,0.5005988023952096,0.507244094488189,0.5367277311405896,0.4668784688995215,0.7658536585365854,0.494488188976378,0.2447058823529412,0.52,0.5049527559055118,99,101,317,318,0.4994011976047904,0.4978937007874016,0.5358737661570326,0.46242206560043375,0.7589498806682577,0.5007874015748032,0.23798076923076922,0.495,0.5070354330708662,0.49,22,178,49,586,0.5164173228346457,0.7281437125748503,0.6759736700618686,0.5000514336808843,0.7670157068062827,0.9228346456692913,0.30985915492957744,0.11,0.49,24,176,62,573,0.5111811023622047,0.7149700598802395,0.6699023433387076,0.49793342495654636,0.7650200267022697,0.9023622047244094,0.27906976744186046,0.12,136
105,95,299,336,0.5281437125748503,0.5270669291338583,0.5626785765967909,0.4890380577264764,0.7795823665893271,0.5291338582677165,0.2599009900990099,0.525,0.5200393700787402,105,95,293,342,0.5353293413173653,0.5317913385826771,0.5693437415091446,0.4946151350272051,0.782608695652174,0.5385826771653544,0.2638190954773869,0.525,0.5084330708661418,0.5,105,95,299,336,0.5270669291338583,0.5281437125748503,0.5626785765967909,0.4890380577264764,0.7795823665893271,0.5291338582677165,0.2599009900990099,0.525,0.5,105,95,293,342,0.5317913385826771,0.5353293413173653,0.5693437415091446,0.4946151350272051,0.782608695652174,0.5385826771653544,0.2638190954773869,0.525,137
93,107,302,333,0.5101796407185629,0.4947047244094488,0.5460187539714395,0.4660699628688685,0.7568181818181818,0.5244094488188976,0.23544303797468355,0.465,0.4979133858267716,95,105,307,328,0.5065868263473053,0.49576771653543306,0.5427070380497729,0.4649234138390135,0.7575057736720554,0.5165354330708661,0.236318407960199,0.475,0.5032165354330709,0.49,18,182,54,581,0.50248031496063,0.7173652694610778,0.6638019089314429,0.4817701758815114,0.7614678899082569,0.9149606299212598,0.25,0.09,0.52,196,4,616,19,0.5049606299212598,0.25748502994011974,0.13669711168146303,0.22255126926727295,0.8260869565217391,0.029921259842519685,0.2413793103448276,0.98,138
100,100,315,320,0.5029940119760479,0.5019685039370079,0.5392262521541128,0.4659191615612839,0.7619047619047619,0.5039370078740157,0.24096385542168675,0.5,0.5016692913385827,105,95,310,325,0.5149700598802395,0.5184055118110236,0.5503292340299173,0.47878857935498786,0.7738095238095238,0.5118110236220472,0.25301204819277107,0.525,0.5013740157480314,0.49,25,175,63,572,0.5128937007874016,0.7149700598802395,0.6710972651898326,0.5006984643833414,0.7657295850066934,0.9007874015748032,0.2840909090909091,0.125,0.5,105,95,310,325,0.5184055118110236,0.5149700598802395,0.5503292340299173,0.47878857935498786,0.7738095238095238,0.5118110236220472,0.25301204819277107,0.525,139
102,98,315,320,0.5053892215568863,0.5069685039370079,0.541402799318087,0.4692096826078458,0.7655502392344498,0.5039370078740157,0.2446043165467626,0.51,0.5139606299212598,100,100,303,332,0.5173652694610779,0.5114173228346457,0.5526934167121096,0.4769902440313273,0.7685185185185185,0.5228346456692914,0.24813895781637718,0.5,0.5055551181102362,0.5,102,98,315,320,0.5069685039370079,0.5053892215568863,0.541402799318087,0.4692096826078458,0.7655502392344498,0.5039370078740157,0.2446043165467626,0.51,0.5,100,100,303,332,0.5114173228346457,0.5173652694610779,0.5526934167121096,0.4769902440313273,0.7685185185185185,0.5228346456692914,0.24813895781637718,0.5,140
103,97,336,299,0.481437125748503,0.49293307086614174,0.5183090556727104,0.4511990576935045,0.7550505050505051,0.47086614173228347,0.23462414578587698,0.515,0.49270078740157486,104,96,337,298,0.481437125748503,0.4946456692913386,0.5181946954210636,0.45184804476727175,0.7563451776649747,0.4692913385826772,0.23582766439909297,0.52,0.48899999999999993,0.48,7,193,9,626,0.5104133858267716,0.7580838323353294,0.6703524023327332,0.4629438585765958,0.7643467643467643,0.9858267716535433,0.4375,0.035,0.48,8,192,10,625,0.5121259842519685,0.7580838323353294,0.6722618906549628,0.46713801905628427,0.7649938800489596,0.984251968503937,0.4444444444444444,0.04,141
104,96,337,298,0.481437125748503,0.4946456692913386,0.5181946954210636,0.45184804476727175,0.7563451776649747,0.4692913385826772,0.23582766439909297,0.52,0.5109448818897637,103,97,318,317,0.5029940119760479,0.5071062992125984,0.539076840952966,0.46805407803459775,0.7657004830917874,0.49921259842519683,0.24465558194774348,0.515,0.5018307086614173,0.49,27,173,62,573,0.5186811023622047,0.718562874251497,0.6758257311574706,0.5083423325457457,0.7680965147453083,0.9023622047244094,0.30337078651685395,0.135,0.49,28,172,71,564,0.5140944881889764,0.7089820359281437,0.6705496525081026,0.5050240407485198,0.7663043478260869,0.8881889763779528,0.2828282828282828,0.14,142
99,101,315,320,0.5017964071856288,0.49946850393700787,0.5381360465329336,0.4642680880465897,0.7600950118764845,0.5039370078740157,0.2391304347826087,0.495,0.5094881889763779,98,102,319,316,0.49580838323353293,0.4938188976377953,0.532519560563958,0.4589280299707096,0.7559808612440191,0.49763779527559054,0.23501199040767387,0.49,0.503236220472441,0.49,24,176,58,577,0.5143307086614173,0.7197604790419162,0.6730410048747927,0.5008124348519223,0.7662682602921647,0.9086614173228347,0.2926829268292683,0.12,0.49,24,176,65,570,0.5088188976377952,0.7113772455089821,0.6675489413146827,0.4957893708235094,0.7640750670241286,0.8976377952755905,0.2696629213483146,0.12,143
100,100,316,319,0.5017964071856288,0.5011811023622047,0.5380944658404918,0.4649942088272259,0.7613365155131265,0.5023622047244094,0.2403846153846154,0.5,0.5259921259842519,98,102,309,326,0.5077844311377245,0.5016929133858268,0.5437874222496099,0.4681289626666625,0.7616822429906542,0.5133858267716536,0.24078624078624078,0.49,0.5236929133858267,0.49,20,180,46,589,0.5137795275590551,0.7293413173652694,0.6740839380297308,0.49470363944048157,0.7659297789336801,0.9275590551181102,0.30303030303030304,0.1,0.49,29,171,61,574,0.5244685039370078,0.7221556886227545,0.6805345830078973,0.5159420289855072,0.7704697986577181,0.9039370078740158,0.32222222222222224,0.145,144
116,84,326,309,0.5089820359281437,0.5333070866141731,0.5437310041178053,0.4812690158430003,0.7862595419847328,0.48661417322834644,0.26244343891402716,0.58,0.5310866141732283,115,85,322,313,0.5125748502994012,0.5339566929133858,0.5473350062440447,0.4835347200165344,0.7864321608040201,0.49291338582677163,0.2631578947368421,0.575,0.5216929133858268,0.5,116,84,326,309,0.5333070866141731,0.5089820359281437,0.5437310041178053,0.4812690158430003,0.7862595419847328,0.48661417322834644,0.26244343891402716,0.58,0.5,115,85,322,313,0.5339566929133858,0.5125748502994012,0.5473350062440447,0.4835347200165344,0.7864321608040201,0.49291338582677163,0.2631578947368421,0.575,145
97,103,319,316,0.4946107784431138,0.49131889763779524,0.5314323667901143,0.45727777914684936,0.7541766109785203,0.49763779527559054,0.23317307692307693,0.485,0.4714094488188976,91,109,312,323,0.49580838323353293,0.4818307086614173,0.5327144626198465,0.4536300067920317,0.7476851851851852,0.5086614173228347,0.22580645161290322,0.455,0.4703818897637795,0.49,18,182,57,578,0.5001181102362204,0.7137724550898203,0.6615445550736259,0.4797914630172695,0.7605263157894737,0.9102362204724409,0.24,0.09,0.49,20,180,60,575,0.502755905511811,0.7125748502994012,0.6633905877864004,0.4850976361767728,0.7615894039735099,0.905511811023622,0.25,0.1,146
111,89,329,306,0.4994011976047904,0.5184448818897638,0.5349412824835765,0.47052487864077674,0.7746835443037975,0.4818897637795276,0.25227272727272726,0.555,0.5245826771653543,109,91,326,309,0.5005988023952096,0.5158070866141733,0.5363123803744788,0.4702042679447678,0.7725,0.48661417322834644,0.25057471264367814,0.545,0.512775590551181,0.5,111,89,329,306,0.5184448818897638,0.4994011976047904,0.5349412824835765,0.47052487864077674,0.7746835443037975,0.4818897637795276,0.25227272727272726,0.555,0.5,109,91,326,309,0.5158070866141733,0.5005988023952096,0.5363123803744788,0.4702042679447678,0.7725,0.48661417322834644,0.25057471264367814,0.545,147
104,96,299,336,0.5269461077844312,0.5245669291338583,0.5615729518642265,0.4873725716932364,0.7777777777777778,0.5291338582677165,0.25806451612903225,0.52,0.5162362204724409,98,102,292,343,0.5281437125748503,0.5150787401574803,0.5626146952798734,0.4836942875078468,0.7707865168539326,0.5401574803149606,0.2512820512820513,0.49,0.5145590551181103,0.5,104,96,299,336,0.5245669291338583,0.5269461077844312,0.5615729518642265,0.4873725716932364,0.7777777777777778,0.5291338582677165,0.25806451612903225,0.52,0.5,98,102,292,343,0.5150787401574803,0.5281437125748503,0.5626146952798734,0.4836942875078468,0.7707865168539326,0.5401574803149606,0.2512820512820513,0.49,148
95,105,317,318,0.4946107784431138,0.4878937007874016,0.5315110540252383,0.4557958659204072,0.75177304964539,0.5007874015748032,0.23058252427184467,0.475,0.48270078740157474,92,108,314,321,0.4946107784431138,0.482755905511811,0.5315863099974398,0.4535069108414601,0.7482517482517482,0.5055118110236221,0.22660098522167488,0.46,0.48734645669291343,0.53,200,0,633,2,0.5015748031496063,0.24191616766467067,0.09752308744091463,0.1967505596325953,1.0,0.0031496062992125984,0.24009603841536614,1.0,0.53,200,0,633,2,0.5015748031496063,0.24191616766467067,0.09752308744091463,0.1967505596325953,1.0,0.0031496062992125984,0.24009603841536614,1.0,149
98,102,333,302,0.47904191616766467,0.4827952755905512,0.5164874496220788,0.4459731333767535,0.7475247524752475,0.4755905511811024,0.2273781902552204,0.49,0.4824015748031496,92,108,331,304,0.474251497005988,0.46937007874015746,0.5123566790173373,0.4380259428068578,0.7378640776699029,0.47874015748031495,0.21749408983451538,0.46,0.4856181102362204,0.47000000000000003,1,199,1,634,0.5017125984251968,0.7604790419161677,0.6592430376520005,0.43683060404133056,0.7611044417767107,0.9984251968503937,0.5,0.005,0.49,22,178,63,572,0.5053937007874016,0.7113772455089821,0.6651288720298335,0.4901893723478371,0.7626666666666667,0.9007874015748032,0.25882352941176473,0.11,150
102,98,303,332,0.5197604790419161,0.5164173228346457,0.554903137503366,0.480332130524192,0.772093023255814,0.5228346456692914,0.2518518518518518,0.51,0.5055905511811023,97,103,303,332,0.5137724550898204,0.5039173228346456,0.5493685526143974,0.4719470404984424,0.7632183908045977,0.5228346456692914,0.2425,0.485,0.5049685039370079,0.5,102,98,303,332,0.5164173228346457,0.5197604790419161,0.554903137503366,0.480332130524192,0.772093023255814,0.5228346456692914,0.2518518518518518,0.51,0.51,177,23,555,80,0.505492125984252,0.3077844311377245,0.255850349616549,0.2983152471009689,0.7766990291262136,0.12598425196850394,0.24180327868852458,0.885,151
103,97,294,341,0.5317365269461077,0.526003937007874,0.5660101023372056,0.4903298724127004,0.7785388127853882,0.537007874015748,0.2594458438287154,0.515,0.5114409448818897,98,102,287,348,0.5341317365269461,0.5190157480314961,0.5680777874712586,0.4882586947103076,0.7733333333333333,0.5480314960629922,0.2545454545454545,0.49,0.5122519685039371,0.5,103,97,294,341,0.526003937007874,0.5317365269461077,0.5660101023372056,0.4903298724127004,0.7785388127853882,0.537007874015748,0.2594458438287154,0.515,0.5,98,102,287,348,0.5190157480314961,0.5341317365269461,0.5680777874712586,0.4882586947103076,0.7733333333333333,0.5480314960629922,0.2545454545454545,0.49,152
97,103,319,316,0.4946107784431138,0.49131889763779524,0.5314323667901143,0.45727777914684936,0.7541766109785203,0.49763779527559054,0.23317307692307693,0.485,0.49128346456692906,94,106,331,304,0.47664670658682634,0.47437007874015746,0.5145084376701143,0.4413090909090909,0.7414634146341463,0.47874015748031495,0.2211764705882353,0.47,0.4964527559055118,0.49,22,178,63,572,0.5053937007874016,0.7113772455089821,0.6651288720298335,0.4901893723478371,0.7626666666666667,0.9007874015748032,0.25882352941176473,0.11,0.52,197,3,619,16,0.5050984251968504,0.25508982035928146,0.13009507965215275,0.21836246959955694,0.8421052631578947,0.025196850393700787,0.24142156862745098,0.985,153
97,103,307,328,0.5089820359281437,0.5007677165354331,0.544919330976356,0.4682883341823739,0.7610208816705336,0.5165354330708661,0.2400990099009901,0.485,0.50051968503937,105,95,307,328,0.518562874251497,0.5207677165354331,0.5537143216069806,0.48158753104266283,0.7754137115839244,0.5165354330708661,0.25485436893203883,0.525,0.4961732283464566,0.49,20,180,45,590,0.5145669291338583,0.7305389221556886,0.6748482488457584,0.4954005237359833,0.7662337662337663,0.9291338582677166,0.3076923076923077,0.1,0.5,105,95,307,328,0.5207677165354331,0.518562874251497,0.5537143216069806,0.48158753104266283,0.7754137115839244,0.5165354330708661,0.25485436893203883,0.525,154
91,109,317,318,0.48982035928143713,0.47789370078740157,0.5271268346447159,0.44910608088016657,0.7447306791569087,0.5007874015748032,0.22303921568627452,0.455,0.4751181102362204,99,101,310,325,0.5077844311377245,0.5034055118110237,0.5437657762758286,0.46887637371566004,0.7629107981220657,0.5118110236220472,0.24205378973105135,0.495,0.48944488188976376,0.49,29,171,63,572,0.5228937007874016,0.7197604790419162,0.6789171721173833,0.5144094081157922,0.7698519515477793,0.9007874015748032,0.31521739130434784,0.145,0.49,29,171,72,563,0.5158070866141732,0.7089820359281437,0.6716461633227724,0.5075946018749287,0.7670299727520435,0.8866141732283465,0.2871287128712871,0.145,155
100,100,310,325,0.5089820359281437,0.5059055118110236,0.5448629496342915,0.4705381998144138,0.7647058823529411,0.5118110236220472,0.24390243902439024,0.5,0.49939370078740153,106,94,314,321,0.511377245508982,0.517755905511811,0.5468793288998041,0.4766820276497696,0.7734939759036145,0.5055118110236221,0.2523809523809524,0.53,0.5058503937007874,0.48,6,194,9,626,0.5079133858267716,0.7568862275449102,0.6677464538676184,0.4581475265723648,0.7634146341463415,0.9858267716535433,0.4,0.03,0.5,106,94,314,321,0.517755905511811,0.511377245508982,0.5468793288998041,0.4766820276497696,0.7734939759036145,0.5055118110236221,0.2523809523809524,0.53,156
97,103,317,318,0.49700598802395207,0.4928937007874016,0.5336950469803656,0.45911681966242224,0.7553444180522565,0.5007874015748032,0.23429951690821257,0.485,0.5144015748031496,95,105,314,321,0.49820359281437127,0.49025590551181103,0.5348853047678155,0.45853820094126896,0.7535211267605634,0.5055118110236221,0.23227383863080683,0.475,0.5054527559055118,0.47000000000000003,2,198,0,635,0.505,0.7628742514970059,0.6626506072754805,0.44246229800091724,0.7623049219687875,1.0,1.0,0.01,0.49,24,176,68,567,0.5064566929133858,0.7077844311377246,0.6651956837463312,0.49365767341988587,0.7631224764468372,0.8929133858267716,0.2608695652173913,0.12,157
