ShankID,ContactID,X_manual,Y_manual,Z_manual,X_aligned_to_brightest_voxel,Y_aligned_to_brightest_voxel,Z_aligned_to_brightest_voxel,labels_within_distance,labels_isosurface,labels_majority,ch_name_bci2000_format,Norm_X,Norm_Y,Norm_Z,SubjectID
E_MTG_SUPTPOLE,9,41.2703,0.333435,-10.9265,41.4982338959093,0.0965124017968293,-10.479372014741,"ctx-rh-middletemporal,ctx-rh-superiortemporal","ctx-rh-superiortemporal","ctx-rh-superiortemporal",E9,41.4982338959093,0.0965124017968293,-10.479372014741,BJH025
E_MTG_SUPTPOLE,10,44.425,-0.326897,-9.06543,44.3889970205264,-0.15793670686098,-9.37567883491229,"ctx-rh-middletemporal,ctx-rh-superiortemporal","","ctx-rh-middletemporal",E10,44.3889970205264,-0.15793670686098,-9.37567883491229,BJH025
E_MTG_SUPTPOLE,11,47.5682,-0.556801,-8.10689,47.9598208084935,-0.772804185354616,-7.84106237025699,"ctx-rh-middletemporal","ctx-rh-middletemporal","ctx-rh-middletemporal",E11,47.9598208084935,-0.772804185354616,-7.84106237025699,BJH025
E_MTG_SUPTPOLE,12,50.8691,-0.94017,-7.22351,51.0496954679343,-0.992381855968787,-6.73344546689916,"ctx-rh-middletemporal","","ctx-rh-middletemporal",E12,51.0496954679343,-0.992381855968787,-6.73344546689916,BJH025
F_ITG_INFTPOLE,1,19.0758,-8.13219,-31.3019,19.0854027216349,-7.66710391212369,-31.4464280808803,"ctx-rh-fusiform","ctx-rh-fusiform","ctx-rh-fusiform",F1,19.0854027216349,-7.66710391212369,-31.4464280808803,BJH025
F_ITG_INFTPOLE,2,22.0695,-7.3331,-30.9587,22.1314170097872,-7.41852162573959,-30.7541565458209,"ctx-rh-fusiform","ctx-rh-fusiform","ctx-rh-fusiform",F2,22.1314170097872,-7.41852162573959,-30.7541565458209,BJH025
F_ITG_INFTPOLE,3,25.5606,-7.12799,-29.7972,25.8541534772405,-7.17259369255565,-29.4601530038753,"Right-Cerebral-White-Matter,ctx-rh-fusiform,ctx-rh-inferiortemporal","ctx-rh-fusiform","ctx-rh-fusiform",F3,25.8541534772405,-7.17259369255565,-29.4601530038753,BJH025
F_ITG_INFTPOLE,4,29.5441,-6.93807,-28.6491,29.2990908060287,-6.74276861041635,-28.8773773691274,"ctx-rh-inferiortemporal","ctx-rh-inferiortemporal","ctx-rh-inferiortemporal",F4,29.2990908060287,-6.74276861041635,-28.8773773691274,BJH025
F_ITG_INFTPOLE,5,32.5428,-6.71776,-27.474,32.6999342689794,-6.38093086089722,-27.7533278171369,"Right-Cerebral-White-Matter,ctx-rh-inferiortemporal","ctx-rh-inferiortemporal","ctx-rh-inferiortemporal",F5,32.6999342689794,-6.38093086089722,-27.7533278171369,BJH025
F_ITG_INFTPOLE,6,35.7006,-5.92374,-27.1353,36.0013657773926,-6.08856368311805,-26.7376289190323,"Right-Cerebral-White-Matter,ctx-rh-inferiortemporal","ctx-rh-inferiortemporal","ctx-rh-inferiortemporal",F6,36.0013657773926,-6.08856368311805,-26.7376289190323,BJH025
F_ITG_INFTPOLE,7,39.1982,-5.57027,-25.9031,39.2108349660472,-5.78900713103765,-25.6409341941475,"ctx-rh-inferiortemporal","ctx-rh-inferiortemporal","ctx-rh-inferiortemporal",F7,39.2108349660472,-5.78900713103765,-25.6409341941475,BJH025
F_ITG_INFTPOLE,8,42.5381,-5.06331,-24.5956,42.5902695687323,-5.09853583361395,-24.2833325146791,"ctx-rh-inferiortemporal","","ctx-rh-inferiortemporal",F8,42.5902695687323,-5.09853583361395,-24.2833325146791,BJH025
GL_STG_VLNS_AMY,1,-17.9218,-10.4739,-12.0072,-17.9003311786027,-10.1354714830691,-12.3340006901652,"Left-Hippocampus,Left-Amygdala,lh_subiculum-head,lh_CA1-head,lh_molecular_layer_HP-head,lh_Lateral-nucleus,lh_Basal-nucleus,lh_Paralaminar-nucleus","Left-Amygdala","Left-Amygdala,lh_Basal-nucleus",GL1,-17.9003311786027,-10.1354714830691,-12.3340006901652,BJH025
GL_STG_VLNS_AMY,2,-20.8633,-10.0859,-11.785,-20.7135788537678,-9.96171075760576,-11.8722686899079,"Left-Hippocampus,Left-Amygdala,lh_Lateral-nucleus,lh_Basal-nucleus,lh_Paralaminar-nucleus","Left-Amygdala","Left-Amygdala,lh_Basal-nucleus",GL2,-20.7135788537678,-9.96171075760576,-11.8722686899079,BJH025
GL_STG_VLNS_AMY,3,-24.1397,-9.83613,-11.6244,-24.3402762112564,-9.95653245291068,-11.2898574369167,"Left-Amygdala,lh_Lateral-nucleus","Left-Amygdala","Left-Amygdala,lh_Lateral-nucleus",GL3,-24.3402762112564,-9.95653245291068,-11.2898574369167,BJH025
GL_STG_VLNS_AMY,4,-27.8907,-9.85322,-10.4772,-27.8048436614233,-9.62224637875259,-10.6670032456167,"Left-Cerebral-White-Matter,Left-Amygdala,lh_Lateral-nucleus","Left-Amygdala","Left-Amygdala,lh_Lateral-nucleus",GL4,-27.8048436614233,-9.62224637875259,-10.6670032456167,BJH025
GL_STG_VLNS_AMY,5,-31.3312,-9.5984,-10.3121,-31.3561725386051,-9.61936996041879,-10.0866253294296,"Left-Cerebral-White-Matter,ctx-lh-insula,lh_Lateral-nucleus","Left-Cerebral-White-Matter","Left-Cerebral-White-Matter,lh_Lateral-nucleus",GL5,-31.3561725386051,-9.61936996041879,-10.0866253294296,BJH025
GL_STG_VLNS_AMY,6,-34.6011,-9.20029,-10.0809,-34.6704558510445,-9.18140485150879,-9.60720640522274,"Left-Cerebral-White-Matter","Left-Cerebral-White-Matter","Left-Cerebral-White-Matter",GL6,-34.6704558510445,-9.18140485150879,-9.60720640522274,BJH025
GL_STG_VLNS_AMY,7,-38.3585,-9.36577,-9.0043,-38.2081774377815,-9.20473691579996,-9.19235467706588,"Left-Cerebral-White-Matter,ctx-lh-superiortemporal","Left-Cerebral-White-Matter","Left-Cerebral-White-Matter",GL7,-38.2081774377815,-9.20473691579996,-9.19235467706588,BJH025
GL_STG_VLNS_AMY,8,-41.4643,-8.9727,-8.77756,-41.7214357414696,-8.80691745099047,-8.34751146688802,"Left-Cerebral-White-Matter","Left-Cerebral-White-Matter","Left-Cerebral-White-Matter",GL8,-41.7214357414696,-8.80691745099047,-8.34751146688802,BJH025
GL_STG_VLNS_AMY,9,-45.7076,-8.97459,-7.61679,-45.3186367619658,-8.89655901385264,-7.96357290524404,"Left-Cerebral-White-Matter,ctx-lh-middletemporal,ctx-lh-superiortemporal","ctx-lh-middletemporal","Left-Cerebral-White-Matter",GL9,-45.3186367619658,-8.89655901385264,-7.96357290524404,BJH025
GL_STG_VLNS_AMY,10,-48.9905,-8.87324,-7.52691,-48.8650832059679,-8.8999115329804,-7.19516914189811,"Left-Cerebral-White-Matter,ctx-lh-middletemporal","ctx-lh-middletemporal","ctx-lh-middletemporal",GL10,-48.8650832059679,-8.8999115329804,-7.19516914189811,BJH025
GL_STG_VLNS_AMY,11,-52.5708,-8.74699,-6.31348,-52.3902877056843,-8.58737604691125,-6.69658072393671,"Left-Cerebral-White-Matter,ctx-lh-middletemporal","Left-Cerebral-White-Matter","Left-Cerebral-White-Matter",GL11,-52.3902877056843,-8.58737604691125,-6.69658072393671,BJH025
GL_STG_VLNS_AMY,12,-55.8277,-8.05208,-5.94089,-56.1357249747412,-8.08514815641733,-6.18114148626941,"Left-Cerebral-White-Matter,ctx-lh-middletemporal","ctx-lh-middletemporal","ctx-lh-middletemporal",GL12,-56.1357249747412,-8.08514815641733,-6.18114148626941,BJH025
GR_STG_VLNS_AMY,1,11.0076,-14.5006,-9.86174,11.0417302652019,-14.3139708003621,-10.0637282690471,"Right-Hippocampus,Right-Amygdala,rh_parasubiculum,rh_hippocampal_fissure,rh_subiculum-head,rh_CA1-head,rh_molecular_layer_HP-head,rh_Basal-nucleus,rh_Accessory-Basal-nucleus,rh_Paralaminar-nucleus","Right-Amygdala","Right-Amygdala,rh_Basal-nucleus",GR1,11.0417302652019,-14.3139708003621,-10.0637282690471,BJH025
