comparison_type,iteration,mean_proba_diff,pooled_sd,norm_proba_diff,discrepancy_ratio,pearson_r,spearman_r,ccc,icc,mean_proba_diff_test,pooled_sd_test,norm_proba_diff_test,discrepancy_ratio_test,pearson_r_test,spearman_r_test,ccc_test,icc_test
between,100,0.01600209186706331,0.019914232090505014,0.8035505358347717,0.425,0.06537707065865264,0.23653941348533716,0.06343215373500931,0.06574617431341158,0.011517418988672125,0.014418246450624573,0.7988085810652245,0.375,0.13469689745365485,0.1874071851796295,0.1311453352109739,0.1322883440986265
between,101,0.020143112683760407,0.025784070415331217,0.7812231489944779,0.435,0.16416622337280254,0.13577889447236183,0.15753564132405404,0.1554628455907769,0.014185738551852173,0.014935564316243892,0.9497959535699492,0.475,-0.053798843855471956,-0.025727143178579468,-0.05108529524763992,-0.05407155391881472
between,102,0.016197537762769772,0.02439556793072367,0.6639541169431298,0.48,0.30820046333477136,0.12426910672766821,0.3013173783491477,0.3042513766287976,0.013117366297288418,0.013565696177780922,0.9669512073234533,0.435,0.018383589592049252,0.055954398859971506,0.01828921572365227,0.02086936250126451
between,103,0.020609643374593267,0.026051078659284528,0.7911243770034087,0.505,0.20827896333506973,0.05299782494562365,0.20397861230256628,0.20396049430523003,0.012537084966916759,0.015029764813349169,0.8341504423130789,0.41,0.1204642595102177,0.17150678766969177,0.1185317726182436,0.11960048450804456
between,104,0.019832154073623976,0.022070158156287142,0.8985959200285285,0.48,-0.1829587731550556,-0.06178204455111379,-0.1819121077940658,-0.1808090945818294,0.013332357119336065,0.015653841348991764,0.8516987506197499,0.485,0.2303517727398174,-0.004908122703067577,0.2277358560104108,0.22969007414164894
between,105,0.016302921197672557,0.023525989542069928,0.69297494026847,0.42,0.4144609427055298,0.17017175429385736,0.39847826858464563,0.39462948874041,0.011504034164991218,0.014699656480277639,0.7826056466303175,0.42,0.04760423840423388,0.03539488487212181,0.04017635494009609,0.03939930731346249
between,106,0.015142296137892291,0.019373283739533176,0.7816071008650372,0.395,0.17639296709075597,0.1780724518112953,0.1753318086986035,0.17854523506028375,0.012714083077830627,0.013844922126576228,0.918321024964461,0.49,0.1776996031366183,0.06419110477761945,0.17401254712657713,0.17549049284713428
between,107,0.020748589500418337,0.02548313358326559,0.8142087170175821,0.495,-0.16181702463886113,-0.007410185254631367,-0.15969892288632076,-0.1598136491478299,0.012901988370303947,0.014594848073526316,0.8840097755938235,0.47,0.17632352655318195,0.1161374034350859,0.17441413436459482,0.17768372352468786
between,108,0.017176207298569012,0.020802853179607898,0.8256659387187367,0.5,-0.09247447533193047,0.03279831995799896,-0.09168952549235387,-0.08985905224205508,0.01347982627879716,0.016451708384116574,0.8193572341588159,0.41,0.13632764456570978,0.16700067501687543,0.1352898910311365,0.13812432184316606
between,109,0.019473373955523048,0.0253771945183275,0.7673572404333074,0.475,0.16858870763276868,0.08558763969099227,0.16627470905587255,0.16754276701744297,0.013430568561511586,0.014807872293805745,0.9069884109636537,0.54,0.07835507667858224,-0.03997449936248407,0.0757078045176308,0.07551837161728005
between,110,0.016001285613325363,0.019073633917553602,0.838921711640867,0.43,-0.0436423971224159,0.025500637515937903,-0.041314335804797236,-0.040346697346278514,0.01327711219248035,0.014668584237816012,0.9051393084174811,0.47,-0.14820928448869367,-0.07484737118427962,-0.14580909775245876,-0.1441995191880094
between,111,0.023941024563004083,0.027745898562485567,0.8628671552693578,0.46,-0.08993099503481522,0.004327608190204756,-0.0889469358022879,-0.09008135947613752,0.01640279111636955,0.018129863838934144,0.9047387924196275,0.425,0.1179889829695044,0.0886462161554039,0.11669661637891017,0.11709061813148035
between,112,0.018134449996897273,0.023555954335708493,0.7698456932991776,0.475,0.005877352331896707,0.14420910522763072,0.005803919588576085,0.007806471983375975,0.012310722697317405,0.013871488570780698,0.8874838943564474,0.44,0.28545463257976844,0.08307807695192382,0.28271587540590465,0.2864383610759958
between,113,0.019959489167564674,0.025781531608147962,0.7741777901688627,0.505,0.1588816051038093,-0.042742068551713794,0.1578026827624869,0.16094895611447313,0.013389423152096142,0.01791832523991112,0.7472474672059561,0.46,0.30270622624246907,0.11402085052126305,0.2822765233090654,0.2854860980346314
between,114,0.017822131969128286,0.019788914471548517,0.9006119054560587,0.415,-0.12419248747114894,0.011550288757218932,-0.12246370732277682,-0.122660391227228,0.012375720941565346,0.015687241607966345,0.788903572141113,0.405,0.424774036770241,0.17633990849771247,0.4016360170707612,0.40444214853145405
between,115,0.020746541054373516,0.02451189416866614,0.8463866933994061,0.385,-0.08451407793001506,0.1656596414910373,-0.08294069103097422,-0.08342986448845292,0.014659701090117867,0.01572377110324353,0.9323273020105104,0.445,0.06812572741468557,0.09063076576914424,0.0670349168709123,0.06920081804288934
between,116,0.01904623788305935,0.02079939982049733,0.915710936249695,0.48,-0.13327519407090269,-0.036468911722793075,-0.12872100844936699,-0.14368159647174858,0.01473586553775808,0.017818872894874174,0.8269807874322421,0.485,-0.1589434905367925,-0.0003000075001875047,-0.15475651866340592,-0.1627575435048482
between,117,0.017651268833218877,0.023602506144236344,0.7478557033456915,0.44,-0.02798236124463828,0.11016425410635268,-0.027098243907064824,-0.030598454199781282,0.010633889627865562,0.014858504882677686,0.715676961567159,0.4,0.497180888601213,0.278222455561389,0.49203945111547315,0.4956002081163452
between,118,0.015415460345276043,0.02479806207538234,0.621639719201258,0.4,0.38401095507218735,0.22438310957773946,0.37599586423963455,0.3794696525559842,0.010023045528358105,0.013402638358494097,0.7478412279926862,0.41,0.14131591331810328,0.17750093752343812,0.11958026843942898,0.11694600432292035
between,119,0.017488762195690476,0.023982860501197405,0.7292191936327739,0.395,0.2523559584069904,0.20456311407785197,0.2506497243564849,0.2542492741905286,0.012334269336395351,0.015581014012353095,0.791621734414485,0.4,0.29992287528733597,0.21552838820970527,0.2964018018508955,0.30012269371478484
between,120,0.023709654726690052,0.024560945986492607,0.9653396387797634,0.485,-0.3907735585873995,-0.13362634065851647,-0.3832261481787934,-0.391631017816845,0.014824715614886448,0.015439088950510405,0.960206632814066,0.475,-0.040961718289142836,-0.04548263706592666,-0.0402891274012915,-0.043998184909173677
between,121,0.01942001717642262,0.02189334658092949,0.8870282624283079,0.525,-0.009913928693216247,-0.11632190804770122,-0.009683371144290414,-0.008326758220987768,0.010918855337704893,0.01375180814505131,0.7939941586251786,0.415,-0.11001527192695668,0.11737043426085654,-0.09876923245578771,-0.10786315857331721
between,122,0.016124797039407945,0.02047326831183325,0.7876024869995011,0.455,-0.03301588831465055,0.08724218105452637,-0.03232333718032469,-0.031831388089302026,0.012452863154989124,0.013825721724598122,0.9007025747403502,0.46,0.018305594823513863,0.056270906772669334,0.01750838010927142,0.01867981580689911
between,123,0.019436848737337004,0.025926203680046056,0.7496989909207747,0.47,0.24677096107545693,0.13018525463136582,0.2438796952316838,0.2460304860741184,0.013009095419186196,0.015563177872687605,0.8358894003271875,0.47,0.25090520716859566,0.13626040651016277,0.24880853280408796,0.2518221475591098
between,124,0.017985823586518693,0.02633390084442798,0.6829912398004769,0.48,0.3743733183556635,0.12422710567764196,0.3618719227843565,0.364817170147984,0.012600721318049235,0.014834321334405126,0.8494302525875909,0.42,0.2684378273756428,0.1387729693242331,0.26687995953747395,0.2703377871444204
between,125,0.018911067218053256,0.024761790646850634,0.7637196957102328,0.475,0.14935586779658427,0.07801845046126155,0.14736740359072228,0.14994868120865845,0.010587371505946108,0.014183195342743999,0.7464729385795646,0.435,0.40108129224514255,0.194094352358809,0.38213187972672846,0.38616198694263093
between,126,0.0165861731155287,0.022469244855136503,0.7381722537834678,0.44,0.1976174026468413,0.254118352958824,0.19577697678916184,0.1975007294826087,0.011091725558467193,0.012977963048825937,0.8546584326629452,0.48,0.26249226354594224,0.09561689042226056,0.2554848096310867,0.2589302170338215
between,127,0.015174244553435953,0.017749869461977662,0.8548933041981517,0.405,0.1235477638680199,0.09431185779644492,0.12215364357697575,0.12244934435067553,0.012223389940980973,0.014221333414216407,0.8595108197633435,0.43,0.22600513244274295,0.14629715742893573,0.22260758047438675,0.2246345550235149
between,128,0.015326185064547037,0.01753791537895597,0.8738886425998598,0.425,0.05152728301654731,0.05749193729843247,0.050089787236223135,0.046758748251178414,0.010785784602466352,0.013845739508230044,0.7789966434118724,0.37,0.3253529180867418,0.2877386934673367,0.3204733902287639,0.3238963963572353
between,129,0.01785710958187054,0.024559709818953508,0.7270895997349953,0.435,0.06774948040233617,0.15292132303307585,0.06653692446105629,0.06930207160418834,0.01200471229533012,0.01322730577744054,0.9075704831594972,0.43,0.05495811835949796,0.017893947348683718,0.05415877765272093,0.05681038185523689
between,130,0.017789455245679972,0.024591697200518205,0.7233927410795017,0.45,0.12585060960642383,0.0805715142878572,0.12140151990317151,0.12444814990241233,0.0137109877529584,0.01633657814264375,0.8392814966047444,0.495,-0.09283015809456152,-0.0019590489762244057,-0.0906525970126166,-0.08878769691656742
between,131,0.01778231966054272,0.02183014471274568,0.8145763527696813,0.51,0.05619618931345661,0.04311107777694443,0.05165661379283008,0.04748158520629974,0.011101715436244435,0.01414874560598862,0.7846430874794658,0.435,-0.047459138714214644,0.2331508287707193,-0.04240869437455171,-0.04254436149732499
between,132,0.016288469125035468,0.01980909739357134,0.8222721510936473,0.475,0.2405788730921833,0.13706592664816622,0.23828404986456894,0.2415473540242368,0.01067122664286768,0.01132965959490851,0.9418841363656921,0.45,-0.06965701051594075,0.0654286357158929,-0.06906562413197657,-0.0681069041705085
between,133,0.018211669546593933,0.023972277311360042,0.7596970996978973,0.42,0.23697167441019948,0.1216305407635191,0.2355887878309806,0.23902773618112683,0.013513087998319163,0.0173993685056288,0.7766424392901154,0.435,0.3205723270646576,0.10213455336383412,0.3176475958429395,0.32136187072690364
between,134,0.020268853402998933,0.02608087094874533,0.777154008500395,0.425,0.02096622668820212,0.11434185854646367,0.020471850021236797,0.022971887029881666,0.012057497386095526,0.014136197568244187,0.8529519574048475,0.435,0.19415445381154323,0.13292132303307586,0.19276536302772992,0.19614502157136784
between,135,0.017702748252900614,0.02483591594725728,0.7127882172936567,0.415,0.2829662603723666,0.2075136878421961,0.2813508026893374,0.28482011544285973,0.012218660833809363,0.01318483773019803,0.9267206077041226,0.435,0.07243215111552564,0.06227705692642317,0.07203075992875914,0.07485909794615919
between,136,0.015092179442918928,0.018094876605619217,0.8340581575578235,0.41,0.1594948068578811,0.17029025725643143,0.15850535452641307,0.16144742772852022,0.01278883203839195,0.013506065637975519,0.946895445438463,0.46,0.10116816919583696,-0.023012075301882554,0.09934824840034612,0.09702386422170442
between,137,0.02395014023564573,0.026459754073026046,0.9051535463839137,0.45,-0.16349613227463428,0.011796294907372686,-0.16245389000817295,-0.16163748998573732,0.01348115358223311,0.014596545848334391,0.9235851907916586,0.46,0.08361480194875007,0.061114527863196585,0.08247131352724242,0.08235920422446906
between,138,0.014877737950542196,0.020943329848715764,0.7103807301900701,0.48,0.2619002676769566,0.18988224705617643,0.25990779759590155,0.26319295221183486,0.013665262450600521,0.01546348880776549,0.8837114716142238,0.51,0.12080767325920516,0.005877146928673218,0.12007940371952329,0.12279753882958235
between,139,0.019904330195560215,0.025817374857147895,0.7709664636971961,0.425,0.1531688266006822,0.1413140328508213,0.15036461824820904,0.1513325207501842,0.01361596886402277,0.014650849879688052,0.9293637554023374,0.465,0.1293351609587385,0.08902272556813921,0.12661891984500057,0.12468567530502611
between,140,0.018219633367698995,0.022071948537482778,0.8254655603585815,0.465,-0.014388877641135223,-0.04871671791794795,-0.014153932870405821,-0.01214811179167192,0.013130852821572923,0.017007663544645484,0.7720550672409617,0.46,-0.3098338325384695,0.07542788569714245,-0.2830727712741303,-0.2911882834019302
between,141,0.01579847559321317,0.018346225363154094,0.861129484702737,0.455,0.08079423259926019,0.03681092027300683,0.07757934375913811,0.06569713697096188,0.012882930667541872,0.014217102744084486,0.9061572459200422,0.405,0.27979107249591884,0.15243831095777396,0.2247759060719757,0.18992685721862473
between,142,0.019885771888343336,0.026737337552144205,0.7437454028308288,0.465,-0.08096394052744811,0.09825995649891249,-0.07795232900068282,-0.07651077111218735,0.01150264422663835,0.013078760714869004,0.8794903796627461,0.405,0.35892817545340905,0.2045751143778595,0.32695359049832895,0.3195880000676433
between,143,0.019326161930106202,0.024753524118410787,0.7807438584363869,0.49,0.010141068868064172,0.07321083027075678,0.009986608145532302,0.009430752786687202,0.010761487125140624,0.014680323418823086,0.7330551799248689,0.4,0.2441320459675943,0.2042481062026551,0.24170600315009752,0.24476902923532903
between,144,0.01622351284710062,0.022995374735396302,0.7055120011646562,0.48,0.292368000296102,0.05871746793669842,0.27614956210676916,0.2784640819131559,0.01137908163652701,0.01420688009689245,0.8009557030762876,0.425,-0.26648611013064927,0.0628185704642616,-0.26373986361052243,-0.264105669514639
between,145,0.017456621991623872,0.021417300880290837,0.8150710534999412,0.515,0.06888398955130966,0.0290182254556364,0.06841360426438209,0.07039518369624356,0.01319189808683625,0.015071673495838375,0.8752775921319439,0.475,0.1358202019032884,0.03636390909772745,0.12446297024467445,0.12278557963239027
between,146,0.01866907730044389,0.021230750703994952,0.8793413648312947,0.455,-0.1627419581687576,0.044720618015450395,-0.15962167789979237,-0.1579887598396297,0.01081842346643047,0.014144705330362552,0.7648390838661024,0.375,0.3328509075478423,0.28927773194329864,0.33066993407498146,0.33452904240653075
between,147,0.017529077064141873,0.021098251719795357,0.8308307862160579,0.385,0.08847009612227655,0.07167479186979676,0.08763999003436271,0.08867429108275093,0.014600170072008615,0.016352360004146287,0.8928478866846505,0.525,0.15066871255561728,0.007978699467486689,0.14677448373384086,0.14798967484891015
between,148,0.02244680011528219,0.02519548222421091,0.8909057550687619,0.435,-0.20164669351431413,-0.021557038925973153,-0.2000282223211639,-0.19933145328232502,0.013383662533853874,0.014640280676665108,0.9141670729841855,0.45,0.016603822249122074,0.07475586889672242,0.016451702444997555,0.018184986617183034
between,149,0.020085245429562706,0.024004882070113743,0.8367150220066687,0.425,-0.08392956061089828,0.09719042976074402,-0.08290663016723263,-0.08466475021892182,0.014234518268961778,0.016782469290098224,0.848177823114519,0.43,0.2994605502145892,0.1011745293632341,0.2906416008183981,0.29419449576709356
between,150,0.017319947413430497,0.021223391814743173,0.8160782011006796,0.445,-0.25176995128016594,0.005460136503412587,-0.2421087097914355,-0.24278032910180125,0.011153752107714876,0.012324715488363386,0.9049906359498443,0.43,0.19614578970298271,0.09419335483387085,0.19144964395950972,0.19439936134614869
between,151,0.018879207680685312,0.025280754237683944,0.7467818207948728,0.415,0.07256700966346827,0.1345548638715968,0.07028475998957244,0.06884684292671367,0.012063388048255961,0.014343301375286987,0.8410468226680897,0.38,0.16011700838062368,0.15637890947273683,0.15808507490961957,0.15807583458447683
between,152,0.01821229294056159,0.02497601680532254,0.7291912510517065,0.44,0.3026004836301794,0.16269106727668195,0.29941504055703766,0.30283485101707613,0.012077912717815659,0.01536330338714052,0.7861533690680862,0.435,0.36441553847835817,0.21927848196204908,0.36235735025238236,0.366318057177789
between,153,0.01858686733202133,0.020012453252629243,0.9287650593052295,0.435,-0.04483904354951388,-0.03462386559663992,-0.04409871739329994,-0.0458892437064044,0.01201053994495005,0.015044551023095206,0.7983315638009015,0.38,0.21059616331350883,0.19179329483237084,0.20748641318077302,0.21084964259633912
between,154,0.014571140500839576,0.023476863996407547,0.6206595780028059,0.46,0.4583650427293172,0.14146703667591692,0.4537855815177324,0.45779099421334546,0.013884158694413395,0.01642440674237867,0.8453369982971218,0.445,0.1899123181782939,0.006903172579314484,0.18463909846340307,0.18289675659700314
between,155,0.01912099617545244,0.02171602808068128,0.8805015403559273,0.49,0.08691631835309913,0.01605940148503713,0.08622725955185355,0.08813608661545298,0.011759856272012672,0.012770672751747883,0.9208486115504867,0.465,0.13834992542463204,0.03628890722268057,0.1369725951790394,0.1398575702155185
between,156,0.021816219351303418,0.028732576352153438,0.7592851780473332,0.385,-0.2390350619220062,0.11966099152478812,-0.23301886622441734,-0.23891083342969907,0.01384533576220051,0.014976524538416136,0.9244692069035092,0.45,0.12910733646999162,0.06462761569039227,0.12575772543466315,0.1196215623689293
between,157,0.016923073430014292,0.021330466251193458,0.7933756923418133,0.4,-0.00484934106499206,0.1256596414910373,-0.004799566500729099,-0.00433381175712582,0.011710565401574651,0.014666838248136745,0.79843830029709,0.41,0.24940213857489293,0.15572939323483087,0.24628396843237893,0.248852948635026
between,158,0.021509370058375277,0.026255124681769007,0.8192446358219323,0.445,0.0941133593024337,0.03436885922148054,0.09278720867247378,0.09285531629404378,0.012857870114987615,0.013760528912844397,0.9344023181395144,0.45,0.11721373947109702,0.07845646141153528,0.11600220936140503,0.11905543545620857
between,159,0.017461266810295233,0.02066403800042116,0.8450074864331624,0.455,-0.09431534548297466,0.06873621840546014,-0.09374837592434368,-0.09227340701803585,0.012737837580361955,0.014539103613780762,0.8761088660437434,0.42,0.2024323930969001,0.23786994674866874,0.19795989054206875,0.20131049799358433
between,160,0.02317018961838337,0.02906821128230351,0.7970971929906534,0.465,-0.08496300294740464,0.071452786319658,-0.08430753650984557,-0.083683916419966,0.012853658644772854,0.015159119129579573,0.8479159333006271,0.47,0.21319222056104742,0.09176029400735018,0.2006326516327409,0.19742487498291666
between,161,0.019065395826858754,0.0259229818595231,0.7354630701890055,0.47,0.30508769285441817,0.20091652291307288,0.3003282758966269,0.3027976593577016,0.010794643741927363,0.013145515037588238,0.8211655238354068,0.435,0.309334994295756,0.15945398634965877,0.3077152407450136,0.3115106128784177
between,162,0.016989504076082507,0.020898251625851613,0.8129629396875528,0.47,0.13464617066807566,0.10137703442586066,0.12960572547467342,0.11888362698007285,0.012339996972580538,0.01706503904907604,0.7231156598641753,0.4,0.16443428816528435,0.20285607140178508,0.16179893818683952,0.1648670124977741
between,163,0.01967497527938428,0.022929642788210854,0.8580585167031062,0.44,-0.27198298561771217,0.02006900172504313,-0.2680284072138806,-0.2720764028340167,0.012164999059302519,0.014203176988727508,0.8564984488299618,0.425,0.22615294881400153,0.21099827495687395,0.22112921606648395,0.22391899679218363
between,164,0.018021072203447244,0.024527365734837547,0.7347332933455197,0.455,0.18680725227415482,0.1007350183754594,0.1848802940410956,0.18639982152831874,0.010906759318638144,0.011972373574310233,0.9109939019979602,0.435,0.14859277717664898,0.14866871671791798,0.1471527384098391,0.14989107220562656
between,165,0.020888642587603732,0.02485946149570069,0.8402693111922923,0.51,-0.06484613656642181,-0.04409510237755944,-0.06421053544500557,-0.06385873051125837,0.011693794105145856,0.012958506810813387,0.9024028984101644,0.435,0.1483149676432843,0.11814295357383936,0.1469896997565606,0.1493771604050069
between,166,0.015184542220711687,0.02147669788005155,0.7070240641982362,0.43,0.3558701468974568,0.20640516012900323,0.3479376589966403,0.3507926126083867,0.011462564199058112,0.01624742909900342,0.705500182780376,0.435,0.33487056358697004,0.2500637515937899,0.32362044392406514,0.3261332077233852
between,167,0.01760328934610782,0.02261221581480071,0.7784858189167678,0.42,0.1397191262737638,0.13990999774994375,0.13885693149241232,0.14182705239834623,0.012234528545771775,0.014785895349235967,0.827445904140257,0.44,0.06722211121546867,0.08340058501462538,0.0666436414394329,0.06945924846560501
between,168,0.01863702134986775,0.024346579532918265,0.7654882824369313,0.45,0.10111159814637904,0.09562439060976526,0.09939634281772451,0.10237499704560123,0.013770910058304943,0.015406357158378917,0.8938459570123287,0.45,0.06348408771128414,0.10644566114152855,0.06085684459533263,0.05863654309958902
between,169,0.018817714985498734,0.0228029647202582,0.8252310704485298,0.505,0.26224424011172087,0.06847221180529514,0.25669570715827533,0.25654885421146995,0.01456968490509021,0.01667551239260506,0.8737173744388987,0.425,0.11825552882884649,0.11767794194854873,0.1160561000354283,0.11818902233496087
between,170,0.020333538377461133,0.02226454841291071,0.913269741670133,0.445,-0.06990535111211671,-0.024290107252681322,-0.06900151108717965,-0.07066481180582665,0.010898362827353854,0.013179081714758666,0.8269440210807149,0.435,0.03622110086351733,0.02046651166279157,0.03511242435615396,0.03511417549275451
between,171,0.02002038411781635,0.024205544934545485,0.8270990870874305,0.435,0.21554289340815672,0.1582599564989125,0.2110393713580488,0.2118863096345162,0.013339933283363253,0.01615977318298969,0.8255025075107678,0.43,0.22395777011258497,0.18847971199279986,0.21923809472606626,0.22249386516650996
between,172,0.018627654174350677,0.019168144322784766,0.9718026878693927,0.52,-0.2753891020016507,-0.15227480687017178,-0.26718841226763707,-0.27994768602455816,0.01202988580841466,0.012979867002399977,0.9268111765852712,0.455,0.026887014637661237,0.10897322433060828,0.02637856289467795,0.02890317769323498
between,173,0.016544619463161922,0.021291753300034747,0.7770435449829733,0.415,0.13464015878774474,0.2615600390009751,0.13393143132196872,0.13695048049693473,0.012423438757514166,0.013256495041372928,0.9371586319567253,0.465,0.1523121167260333,0.043295582389559745,0.15061294978498802,0.15267199631808004
between,174,0.020333538377461133,0.022264548412910708,0.9132697416701331,0.445,-0.0699053511121166,-0.024290107252681322,-0.0690015110871795,-0.07066481180582654,0.010898362827353845,0.01317908171475867,0.826944021080714,0.435,0.036221100863517264,0.02046651166279157,0.03511242435615394,0.035114175492754564
between,175,0.01701340073783508,0.02310370691512748,0.7363926836647722,0.405,0.2925165613886169,0.18951173779344485,0.29046403642392105,0.29417160146496346,0.01397394977560241,0.01725115656123256,0.8100297348761641,0.47,0.28237748751362857,0.1589829745743644,0.2796874539796281,0.28317220999750853
between,176,0.016454072194209385,0.019007032415104326,0.8656833868044451,0.485,0.058827824985289566,0.04398259956498913,0.0574160402416732,0.05435474350090369,0.013135415947144109,0.01430023785802799,0.918545277187123,0.435,0.12473019975357941,0.03229730743268582,0.12268176195917306,0.1206748534960385
between,177,0.01716706865153573,0.024047303693475873,0.7138874640732891,0.405,0.12768042965775128,0.14997974949373738,0.12401982250583858,0.12705651556825256,0.01355170677653317,0.014022770108472409,0.9664072556067487,0.44,0.05674796967257262,0.0547468686717168,0.054802640432594786,0.05032465439913633
between,178,0.020232188199591675,0.028949664877863532,0.6988746945759048,0.42,0.20164415025424157,0.1356138903472587,0.19784460340748686,0.1959795462480478,0.013167527466493878,0.016495770592967186,0.7982365778115106,0.375,0.3797157816003119,0.24771919297982453,0.36514539015582564,0.3688780888585651
between,179,0.017988807321675522,0.023315130874732526,0.7715507761172664,0.47,0.0926464866117161,0.1269676741918548,0.09135717556436299,0.09290372149234613,0.011390686557006141,0.012762860508654909,0.8924869584903594,0.475,0.2117832285868359,0.07610740268506713,0.20240870638472733,0.20476492476945574
between,180,0.015232019026784336,0.020473895492888812,0.743972686198133,0.365,0.2098571517574105,0.259543988599715,0.20595344245657185,0.20756290398024013,0.013246612708289656,0.015433831913276267,0.8582841113420995,0.45,0.22404912716713388,0.12606165154128857,0.21719077096467865,0.2180165570557723
between,181,0.01878020573098154,0.02212113099573678,0.848971317723352,0.5,0.08565320135723223,0.1513852846321158,0.08383668591906326,0.08293330212102014,0.01254614492390534,0.014402111645253686,0.8711323195470442,0.45,0.23964654865539192,0.07914947873696843,0.23840227540023615,0.24194812277954342
between,182,0.017890576501073997,0.02279064557557808,0.7849964776884213,0.42,0.12006854564792614,0.014130353258831472,0.11939208503521737,0.12218668620242001,0.011069823013683564,0.013536205066489978,0.8177936843678476,0.395,0.3015476323407866,0.1554848871221781,0.2844525374614533,0.28813550601609195
between,183,0.015696445451158697,0.02160892057615035,0.7263872989788661,0.43,0.17854882852618134,0.15361434035850896,0.174361997912707,0.17757062241796168,0.009540341652330817,0.0108068513935986,0.8828049266951153,0.475,0.05813655713660572,0.02082202055051377,0.05510540214758918,0.053295005218937076
between,184,0.020442708862573884,0.020927868698698306,0.9768175229351186,0.45,-0.18609367729709633,-0.02966924173104328,-0.18152335879375936,-0.1835104374651554,0.015554424074468559,0.016282522071162802,0.9552834632428508,0.435,-0.025485145901795556,0.006682667066676667,-0.024767136733105467,-0.02608512324048403
between,185,0.019302660758999165,0.02155779711765371,0.8953911502948596,0.485,0.022670182199803858,0.02891322283057077,0.022223618897025416,0.024580690377193286,0.013911006388939672,0.015824632253569344,0.8790729646056678,0.39,0.12812156732625593,0.08517062926573166,0.1130100508658874,0.10773647741409537
between,186,0.01847595378789628,0.021006828104737498,0.8795213487622888,0.51,0.07145987694066273,-0.0850971274281857,0.07090820119230477,0.07371153913429532,0.013287206060813525,0.014309047293978786,0.9285877520584302,0.375,0.01552155530413206,0.10612315307882698,0.015361062455854085,0.015733025532317053
between,187,0.021964977895951768,0.025543840092411074,0.8598933369645324,0.4,-0.02919492428309515,0.12380259506487665,-0.02892188001554412,-0.02678691664633248,0.0130798375419638,0.01544114479935883,0.8470769306241414,0.415,0.22497729414784148,0.19413485337133432,0.2227332390378835,0.2256938106244497
between,188,0.01601450361730885,0.021657877558892202,0.7394308871569772,0.4,0.3561910995226657,0.23150678766969174,0.3477688450436088,0.3505922164495152,0.012026241875306844,0.014047325141398304,0.856123265764298,0.46,0.20046643766687344,0.13404935123378087,0.19906463001542013,0.2021556452629862
between,189,0.02001073655331165,0.025347390453369,0.7894594352868369,0.445,0.10601878493928792,0.12207905197629942,0.10345956031124397,0.10376312882321564,0.013568617741417772,0.015848181624435468,0.8561624332028757,0.445,0.1713223521365422,0.037443936098402464,0.17002826366297435,0.17278433030009568
between,190,0.01837671178344688,0.02289114002821202,0.8027870940808818,0.44,0.19294494577964616,0.13132978324458114,0.1863316425011061,0.1778589002281686,0.011188360486803548,0.011794504867146885,0.9486078994268147,0.42,0.11506594244965283,0.09128928223205582,0.11340359266403419,0.11618041618337943
between,191,0.02208698262663639,0.0251417379089876,0.8784986426392105,0.48,0.018367429848607366,0.07501387534688367,0.018228396395260454,0.020233023650483982,0.01428865996498482,0.014982964703211206,0.9536603901844887,0.435,-0.006622535219304726,0.0022125553138828474,-0.006572963316060234,-0.004105720715726601
between,192,0.015446547376854868,0.02055616241193465,0.7514314718532675,0.395,0.23078808475872314,0.22262356558913976,0.22741440583635456,0.23090917284956064,0.012058962836177668,0.013553117949798722,0.8897556179208753,0.46,0.170350713724168,0.06413110327758195,0.16338072300056067,0.16046877207237545
between,193,0.017316393433981666,0.02243936289754516,0.7716971962638056,0.38,0.12908445420086845,0.2107372684317108,0.12815490877933175,0.13107329959047986,0.011221226977349914,0.013334982513171938,0.8414879409302477,0.36,0.1425552656535048,0.19693992349808748,0.13941915841253363,0.14255809955805362
between,194,0.01724255097341566,0.026339116720100336,0.6546366439181782,0.43,0.4318465604721087,0.2120033000825021,0.42483189555974904,0.4290137282091978,0.013844587744277149,0.017492423410695724,0.7914619615148287,0.465,0.22907517015839277,0.13672991824795622,0.21665647972334948,0.21999195387084258
between,195,0.014797073670829088,0.022892528955591653,0.6463712986683721,0.45,0.4955174858568806,0.24872421810545267,0.4864221851401531,0.4892240569613268,0.013749655038455839,0.01594323052370174,0.8624133620858797,0.405,0.1910247911613221,0.17900997524938123,0.1860796477830817,0.18940086982699594
between,196,0.017800660126574084,0.021378387676168287,0.8326474566843738,0.455,-0.03521061470992738,-0.015802895072376814,-0.03481530641579012,-0.03402191035354106,0.009871025513277823,0.011224525043016655,0.8794158750992397,0.43,0.21561456274242746,0.17116927923198083,0.21161175824782122,0.21074245852661908
between,197,0.019974795371402784,0.029426615761077822,0.6788002920071825,0.39,0.15211318111351751,0.16568814220355513,0.1485913436970974,0.14860092949313158,0.010990067121185158,0.013755686977396068,0.7989471655791895,0.475,0.1352901479048213,0.058447461186529666,0.12069938808658806,0.1189153475986571
between,198,0.01548317172237098,0.023738351036714837,0.6522429337414375,0.43,-0.07478763183093101,0.22431410785269637,-0.07317064696420643,-0.07152982248576843,0.012286266584284375,0.014900213433955633,0.824569838461883,0.475,-0.10529504420370255,0.004630615765394135,-0.0976905902817281,-0.09746192311498757
