fold,perm,train_tn,train_fp,train_fn,train_tp,train_accuracy,train_bal_acc,train_f1_macro,train_f1_weighted,train_roc_auc,train_prec_left,train_prec_right,train_rec_left,train_rec_right,test_tn,test_fp,test_fn,test_tp,test_accuracy,test_bal_acc,test_f1_macro,test_f1_weighted,test_roc_auc,test_prec_left,test_prec_right,test_rec_left,test_rec_right,train_sac_tn,train_sac_fp,train_sac_fn,train_sac_tp,train_sac_accuracy,train_sac_bal_acc,train_sac_f1_macro,train_sac_f1_weighted,train_sac_roc_auc,train_sac_prec_left,train_sac_prec_right,train_sac_rec_left,train_sac_rec_right,test_sac_tn,test_sac_fp,test_sac_fn,test_sac_tp,test_sac_accuracy,test_sac_bal_acc,test_sac_f1_macro,test_sac_f1_weighted,test_sac_roc_auc,test_sac_prec_left,test_sac_prec_right,test_sac_rec_left,test_sac_rec_right,train_sac_opt_tn,train_sac_opt_fp,train_sac_opt_fn,train_sac_opt_tp,train_sac_opt_accuracy,train_sac_opt_bal_acc,train_sac_opt_f1_macro,train_sac_opt_f1_weighted,train_sac_opt_roc_auc,train_sac_opt_prec_left,train_sac_opt_prec_right,train_sac_opt_rec_left,train_sac_opt_rec_right,train_sac_opt_thr,test_sac_opt_tn,test_sac_opt_fp,test_sac_opt_fn,test_sac_opt_tp,test_sac_opt_accuracy,test_sac_opt_bal_acc,test_sac_opt_f1_macro,test_sac_opt_f1_weighted,test_sac_opt_roc_auc,test_sac_opt_prec_left,test_sac_opt_prec_right,test_sac_opt_rec_left,test_sac_opt_rec_right,test_sac_opt_thr
3,81,332267,95,228494,83946,0.645489623171144,0.6341964767049272,0.5837559390777509,0.5887086352029621,0.9261283133210976,0.9997141670828795,0.9988695993622161,0.5925287243585057,0.2686787863269748,78843,3995,74277,3798,0.5135756588964223,0.5002094369392766,0.3783706537110123,0.38695192414472684,0.5003242876039424,0.9517733407373428,0.48736045168741177,0.5149098746081505,0.048645533141210374,1663,0,1491,0,0.5272669625871909,0.5,0.34523562383226075,0.36406267750986027,0.5141605294222743,1.0,,0.5272669625871909,0.0,413,0,375,0,0.5241116751269036,0.5,0.34388009991673607,0.360463150420335,0.5360193704600484,1.0,,0.5241116751269036,0.0,659,1004,540,951,0.5104629042485732,0.5170493798630629,0.5062307020607046,0.5037377610459327,0.5141605294222743,0.3962717979555021,0.4864450127877238,0.5496246872393661,0.6378269617706237,0.484,118,295,85,290,0.5177664974619289,0.5295238095238095,0.49364177489177485,0.48831189432395017,0.5360193704600484,0.2857142857142857,0.49572649572649574,0.5812807881773399,0.7733333333333333,0.484
4,81,331630,161,237469,74689,0.6309800931440223,0.6193907040979155,0.5611045967429875,0.5664438210039716,0.9074117548776757,0.9995147547703223,0.9978490313961256,0.5827281369322385,0.23926665342550887,79433,3976,74506,3851,0.5148424267151317,0.500739068349347,0.3793523928831578,0.38840872442928165,0.4992707430260086,0.952331283194859,0.4920148204931647,0.5160030921338972,0.04914685350383501,1651,0,1503,0,0.5234622701331643,0.5,0.3436004162330905,0.3597237078001474,0.5296445268155391,1.0,,0.5234622701331643,0.0,425,0,363,0,0.5393401015228426,0.5,0.3503709810387469,0.3779382409681915,0.45570572030465084,1.0,,0.5393401015228426,0.0,971,680,816,687,0.5256816740646798,0.5226071176846792,0.5218044686056434,0.5238249841265498,0.5296445268155391,0.5881284070260449,0.5025603511338698,0.5433687744823726,0.45708582834331335,0.485,0,425,0,363,0.4606598984771574,0.5,0.315377932232841,0.29056393248863266,0.45570572030465084,0.0,0.4606598984771574,,1.0,0.0
0,82,331684,167,227018,85038,0.6471773097667831,0.6360027712881814,0.586508013424632,0.5913771324093019,0.9240929619043188,0.9994967621010634,0.9980400211255208,0.5936688968358803,0.2725087804752993,78691,4658,74070,4389,0.5134480371798675,0.500027275795945,0.38343765848638245,0.3919939658779889,0.4992414011337742,0.9441145064727832,0.4851331933237537,0.515124933719994,0.055940045119106795,1607,0,1546,0,0.5096733269901681,0.5,0.33760504201680674,0.34413656994672276,0.5251764796801832,1.0,,0.5096733269901681,0.0,415,0,374,0,0.5259822560202788,0.5,0.3446843853820598,0.36259574127643807,0.46783712389665616,1.0,,0.5259822560202788,0.0,974,633,880,666,0.520139549635268,0.5184437265488714,0.5155164578032193,0.5164320701465795,0.5251764796801832,0.6060983198506534,0.5127020785219399,0.5253505933117584,0.4307891332470893,0.485,388,27,344,30,0.5297845373891001,0.5075768313897301,0.40787932607407196,0.4218405374257931,0.46783712389665616,0.9349397590361446,0.5263157894736842,0.5300546448087432,0.08021390374331551,0.486
1,82,332473,118,232811,79749,0.6389542913209466,0.6273965107512885,0.5735086992256193,0.5786959416531746,0.9247159321300217,0.9996452098824081,0.9985225437289493,0.5881521500696995,0.2551478116201689,78371,4238,74087,3868,0.5121882862908248,0.49915822665804555,0.3783434276518996,0.3867043523409129,0.5012510785696551,0.948698083743902,0.47717739945719223,0.5140497710844955,0.04961836957218908,1620,0,1533,0,0.5137963843958135,0.5,0.33940917661847897,0.34877441555466915,0.513197313425624,1.0,,0.5137963843958135,0.0,402,0,387,0,0.5095057034220533,0.5,0.33753148614609574,0.3439484345519151,0.5086582590921362,1.0,,0.5095057034220533,0.0,327,1293,260,1273,0.507453219156359,0.5161248822207727,0.45872848185479165,0.45424745421712115,0.513197313425624,0.20185185185185187,0.4961028838659392,0.5570698466780238,0.8303979125896934,0.483,308,94,291,96,0.5120405576679341,0.5071155848663658,0.4740701239834689,0.47675671127246405,0.5086582590921362,0.7661691542288557,0.5052631578947369,0.5141903171953256,0.24806201550387597,0.485
2,82,331936,137,237129,75849,0.6321748202855278,0.6209667737525949,0.5633546394667899,0.5684861820782219,0.9152215149966814,0.9995874401110599,0.9981970362961599,0.5833006774270074,0.24234610739412993,79101,4026,73641,3896,0.5165874122392073,0.500907530717077,0.3809489948763249,0.39103102071315105,0.5034943190347981,0.9515680825724494,0.4917950012623075,0.5178732765054799,0.05024697886170473,1636,0,1518,0,0.518706404565631,0.5,0.341544885177453,0.3543230387763558,0.5155497517966956,1.0,,0.518706404565631,0.0,386,0,402,0,0.48984771573604063,0.5,0.3287904599659284,0.3221145115402243,0.4665725775268734,1.0,,0.48984771573604063,0.0,381,1255,292,1226,0.5095117311350665,0.5202633596515812,0.47158314047979294,0.46628660355988494,0.5155497517966956,0.23288508557457213,0.494155582426441,0.5661218424962853,0.8076416337285902,0.484,0,386,0,402,0.5101522842639594,0.5,0.3378151260504202,0.3446743164270785,0.4665725775268734,0.0,0.5101522842639594,,1.0,0.0
3,82,332312,101,242051,70338,0.6244552591338116,0.6124288692465445,0.5502090378289459,0.5558840526602217,0.9099305292133131,0.9996961611007993,0.9985661352375814,0.5785748733814678,0.22516157739228973,79069,3718,74624,3502,0.5131406412160608,0.4999572967211221,0.37539105691860625,0.3838875012979046,0.49909530358489745,0.9550895672025801,0.4850415512465374,0.5144606455726676,0.04482502623966413,1622,0,1532,0,0.5142675967025999,0.5,0.3396147403685092,0.34930571266818133,0.513100707311027,1.0,,0.5142675967025999,0.0,400,0,388,0,0.5076142131979695,0.5,0.3367003367003367,0.34182775299526574,0.48796391752577317,1.0,,0.5076142131979695,0.0,647,975,578,954,0.5076093849080533,0.5108028318196598,0.502899639284325,0.5015189320982157,0.513100707311027,0.39889025893958074,0.49455676516329705,0.5281632653061225,0.6227154046997389,0.484,387,13,370,18,0.5139593908629442,0.5069458762886598,0.37744516618775825,0.38188465316906506,0.48796391752577317,0.9675,0.5806451612903226,0.5112285336856011,0.04639175257731959,0.486
4,82,331650,222,225898,86179,0.6488541794458877,0.6377388297132235,0.5891538610432348,0.5939681478745937,0.9267658329930861,0.9993310673994793,0.9974305852941517,0.594836677738957,0.27614659202696773,78139,5189,73635,4803,0.5127282618102692,0.49948054519901425,0.38667627045674585,0.39508134078671653,0.5014395679986412,0.937728014592934,0.48068454763811047,0.5148378510153254,0.06123307580509447,1603,0,1551,0,0.5082435003170577,0.5,0.336977086398991,0.34253282783613354,0.5207655858032147,1.0,,0.5082435003170577,0.0,419,0,369,0,0.5317258883248731,0.5,0.3471416735708368,0.3691684295080726,0.49868379352051273,1.0,,0.5317258883248731,0.0,629,974,542,1009,0.5193405199746354,0.5214686518226423,0.5122605453093626,0.5112917066709569,0.5207655858032147,0.39238927011852776,0.5088250126071608,0.5371477369769427,0.6505480335267569,0.484,91,328,70,299,0.4949238578680203,0.5137409369320424,0.45709735493698933,0.44800444557856844,0.49868379352051273,0.2171837708830549,0.4768740031897927,0.5652173913043478,0.8102981029810298,0.484
0,83,331787,184,225227,86709,0.6499323660093771,0.6387081079210624,0.5906289853295631,0.5954770060899744,0.9271712895481758,0.9994457347177916,0.997882453132013,0.5956528920278485,0.2779704811243332,78677,4552,74309,4270,0.5126260753485613,0.499823871572881,0.38192895912907365,0.39009676041686403,0.4995869776465193,0.9453075250213268,0.48401722965313987,0.5142758160877466,0.054340218124435284,1617,0,1536,0,0.5128449096098954,0.5,0.3389937106918239,0.3477023978361429,0.5016757176355391,1.0,,0.5128449096098954,0.0,397,0,392,0,0.5031685678073511,0.5,0.33473861720067455,0.3368599012133531,0.4939533748008019,1.0,,0.5031685678073511,0.0,333,1284,304,1232,0.4963526799873137,0.504010126777984,0.4517847398197873,0.44776916345319145,0.5016757176355391,0.20593692022263452,0.48966613672496023,0.5227629513343799,0.8020833333333334,0.483,381,16,365,27,0.5171102661596958,0.5142876420089446,0.3954022988505747,0.39712133793686166,0.4939533748008019,0.9596977329974811,0.627906976744186,0.5107238605898123,0.06887755102040816,0.486
1,83,332823,113,235479,76736,0.634826575483879,0.6227199730988263,0.5665276790227024,0.572054009658666,0.920284419846483,0.9996605954297523,0.9985295839893817,0.585644604453266,0.24577935076790033,78568,3696,74834,3466,0.5109115368326649,0.4996685610753356,0.37394311831840815,0.38117252380681743,0.49666264121901904,0.955071477195371,0.4839430326724379,0.5121706366279449,0.04426564495530013,1601,0,1552,0,0.5077703774183318,0.5,0.33676903660075724,0.34200268163514896,0.5064292130562729,1.0,,0.5077703774183318,0.0,413,0,376,0,0.523447401774398,0.5,0.34359400998336104,0.35970678358207375,0.44718844984802436,1.0,,0.523447401774398,0.0,832,769,792,760,0.5049159530605772,0.5046829623238054,0.5046576541895942,0.5048334409212354,0.5064292130562729,0.5196752029981262,0.4970568999345978,0.5123152709359606,0.4896907216494845,0.484,0,413,0,376,0.47655259822560203,0.5,0.32274678111587984,0.30761163421944443,0.44718844984802436,0.0,0.47655259822560203,,1.0,0.0
2,83,332060,153,237655,75183,0.6313345766458777,0.619932557930289,0.5618506207013814,0.5670914622186235,0.916532085424145,0.999539452098503,0.9979690984389933,0.5828528299237338,0.24032566376207495,79103,3884,74106,3571,0.514577005427476,0.4995849565165163,0.3768506867937213,0.38653303006472217,0.5025235912546987,0.9531974887633002,0.4790073775989269,0.5163077887069297,0.04597242426973235,1599,0,1555,0,0.5069752694990488,0.5,0.33641910372396383,0.34111233155017,0.5082621976355801,1.0,,0.5069752694990488,0.0,415,0,373,0,0.5266497461928934,0.5,0.34497090606816294,0.3633576802494609,0.4904809586872961,1.0,,0.5266497461928934,0.0,838,761,782,773,0.5107799619530755,0.5105918288962756,0.5105720918337433,0.510712803914522,0.5082621976355801,0.5240775484677924,0.5039113428943938,0.5172839506172839,0.49710610932475885,0.485,1,414,0,373,0.4746192893401015,0.5012048192771085,0.3239555702917772,0.30694515039922443,0.4904809586872961,0.0024096385542168677,0.47395171537484115,1.0,1.0,0.48
3,83,332151,96,241486,71069,0.6253392514291208,0.6135459196608372,0.5518700983589502,0.5574114783171924,0.906878791957169,0.9997110583391272,0.9986510222721844,0.5790264574983831,0.22738078098254708,79578,3375,74748,3212,0.5145016251017631,0.5002574631067707,0.373368043994786,0.3825957103707535,0.49965022754822747,0.9593143105131822,0.48762714437528465,0.5156486917304925,0.041200615700359156,1623,0,1531,0,0.5145846544071021,0.5,0.3397529830437513,0.3496633427267015,0.5065922465795213,1.0,,0.5145846544071021,0.0,391,0,397,0,0.49619289340101524,0.5,0.33163698049194235,0.32911182581814585,0.5111932846734137,1.0,,0.49619289340101524,0.0,912,711,838,693,0.5088776157260622,0.5072838479193404,0.5064982921294516,0.5074978253298542,0.5065922465795213,0.5619223659889094,0.4935897435897436,0.5211428571428571,0.4526453298497714,0.485,240,151,232,165,0.5139593908629442,0.5147139350757278,0.5095162021650559,0.5091607470692249,0.5111932846734137,0.6138107416879796,0.5221518987341772,0.5084745762711864,0.4156171284634761,0.485
4,83,331279,154,237545,74971,0.6308729418012917,0.6197151342082439,0.5613858728607328,0.5665144169684023,0.9107718420072586,0.9995353510362577,0.9979500831946755,0.5823927963658355,0.23989491738023014,79414,4353,74138,3861,0.5147867907965827,0.49876753172793864,0.3794141892057756,0.3897490424343142,0.4981791972998393,0.9480344288323564,0.47005113221329436,0.5171798478691257,0.04950063462352081,1616,0,1538,0,0.5123652504755866,0.5,0.3387840670859539,0.3471623667792653,0.4997795130618393,1.0,,0.5123652504755866,0.0,398,0,390,0,0.5050761421319797,0.5,0.33558178752107926,0.3389887092218009,0.4859360907099601,1.0,,0.5050761421319797,0.0,672,944,622,916,0.5034876347495244,0.5057101288802482,0.500498170543012,0.4995425221491269,0.4997795130618393,0.4158415841584158,0.4924731182795699,0.5193199381761978,0.5955786736020806,0.485,390,8,382,8,0.5050761421319797,0.5002061590001289,0.35303776683087024,0.3562218165753961,0.4859360907099601,0.9798994974874372,0.5,0.5051813471502591,0.020512820512820513,0.487
0,84,331739,95,228943,83130,0.6442995649992934,0.6330468469423467,0.5819867369242245,0.5869397506751001,0.9292463014335127,0.9997137122778257,0.9988585160708922,0.5916705012823669,0.2663799816068676,79534,3832,74936,3506,0.5132008306140611,0.4993647312160265,0.37527890036991696,0.38421149868267235,0.5022056806932773,0.9540340186646834,0.4777868629054238,0.5148831488314883,0.04469544376736952,1643,0,1510,0,0.5210910244211862,0.5,0.34257714762301916,0.357027753596334,0.5118463640650884,1.0,,0.5210910244211862,0.0,405,0,384,0,0.5133079847908745,0.5,0.3391959798994975,0.34822400978275414,0.5135030864197532,1.0,,0.5133079847908745,0.0,1290,353,1157,353,0.5210910244211862,0.5094619759525661,0.4746994518637515,0.48128438158641834,0.5118463640650884,0.7851491174680463,0.5,0.5271761340416837,0.2337748344370861,0.486,250,155,225,159,0.5183776932826363,0.515673225308642,0.5118846053659807,0.5133830102698244,0.5135030864197532,0.6172839506172839,0.5063694267515924,0.5263157894736842,0.4140625,0.485
1,84,332580,120,228476,83975,0.6456705484452477,0.6342007283008884,0.5838810846787842,0.5889138670114288,0.9276899409267109,0.9996393146979261,0.9985730423925323,0.592775052757657,0.2687621419038505,78396,4104,74194,3870,0.5123564435365338,0.4999146266932494,0.3784524122701735,0.38642276198299286,0.4991527784506264,0.9502545454545455,0.4853273137697517,0.5137689232584048,0.04957470793195327,1637,0,1516,0,0.5191880748493498,0.5,0.3417536534446764,0.3548688428093468,0.5127263979575225,1.0,,0.5191880748493498,0.0,411,0,378,0,0.5209125475285171,0.5,0.3425,0.35682509505703425,0.5151199165797705,1.0,,0.5209125475285171,0.0,1077,560,961,555,0.5176022835394862,0.5120028996346041,0.5040076326996021,0.5071588831816441,0.5127263979575225,0.6579108124618204,0.4977578475336323,0.528459273797841,0.3660949868073879,0.485,162,249,139,239,0.5082382762991128,0.5132178581083691,0.5035096141370631,0.5014830446390418,0.5151199165797705,0.39416058394160586,0.48975409836065575,0.5382059800664452,0.6322751322751323,0.484
2,84,331993,204,214810,98044,0.66667131746172,0.6563858515625467,0.6161846612957036,0.6203589188912447,0.936652780789113,0.9993859065554476,0.9979236218548978,0.6071528502952618,0.3133857965696459,78117,4886,73141,4520,0.5143467111487328,0.499668164575017,0.38537543883093506,0.3947367516116418,0.4995508528716241,0.9411346577834536,0.4805443334042101,0.5164487167620886,0.058201671366580394,1619,0,1535,0,0.5133164235890932,0.5,0.3391996647810601,0.34823351761606613,0.5240271772699198,1.0,,0.5133164235890932,0.0,429,0,359,0,0.5444162436548223,0.5,0.352506162695152,0.38382016191934065,0.4919064222685392,1.0,,0.5444162436548223,0.0,1166,453,1031,504,0.5294863665187064,0.5242682075435635,0.5078027465667916,0.5105541424519288,0.5240271772699198,0.7201976528721433,0.5266457680250783,0.5307237141556668,0.3283387622149837,0.486,72,357,45,314,0.48984771573604063,0.521241989208563,0.4367225008001707,0.421355703091448,0.4919064222685392,0.16783216783216784,0.46795827123695977,0.6153846153846154,0.8746518105849582,0.484
3,84,331828,155,220090,92729,0.6584300296835307,0.64798165633537,0.6039768358935012,0.6083413083747418,0.9331310218954836,0.9995331086230319,0.9983312518840705,0.6012269938650306,0.2964302040477081,78300,4917,73224,4472,0.5143897634125273,0.4992355879466714,0.38491124131945575,0.39459389451981125,0.4982687004348845,0.9409135152673131,0.4763020555969752,0.5167498218104063,0.057557660626029655,1632,0,1522,0,0.517438173747622,0.5,0.34099456748850815,0.3528872125182278,0.5203490150988122,1.0,,0.517438173747622,0.0,416,0,372,0,0.5279187817258884,0.5,0.34551495016611294,0.36480766311955076,0.4871859491315136,1.0,,0.5279187817258884,0.0,1139,493,1003,519,0.5256816740646798,0.5194576763031099,0.5066163242958823,0.5099988863516367,0.5203490150988122,0.6979166666666666,0.5128458498023716,0.5317460317460317,0.34099868593955324,0.486,402,14,356,16,0.5304568527918782,0.504678453267163,0.3822200750930187,0.3991175316182773,0.4871859491315136,0.9663461538461539,0.5333333333333333,0.5303430079155673,0.043010752688172046,0.487
4,84,331949,137,222108,89755,0.6548717367369155,0.643695056598614,0.5980071111092349,0.6027552606260214,0.9311728929166445,0.9995874562613299,0.9984759489164775,0.5991242778270106,0.2878026569358981,78523,4591,74291,4361,0.5123697192240644,0.500104696708051,0.3826069483677873,0.39041420118676073,0.4994766767759148,0.9447626152032148,0.487153708668454,0.5138468988443468,0.05544677821288715,1661,0,1493,0,0.5266328471781865,0.5,0.34496365524402905,0.3633383838683147,0.5164240265529727,1.0,,0.5266328471781865,0.0,387,0,401,0,0.49111675126903553,0.5,0.3293617021276596,0.32351009828275196,0.5127040280435862,1.0,,0.49111675126903553,0.0,1370,291,1179,314,0.5339251743817375,0.517559568574681,0.47508202586333775,0.48444343585490135,0.5164240265529727,0.8248043347381095,0.5190082644628099,0.5374656728128678,0.2103148024112525,0.486,364,23,371,30,0.5,0.5076907215166219,0.39049997251603885,0.3859101510047351,0.5127040280435862,0.9405684754521964,0.5660377358490566,0.49523809523809526,0.07481296758104738,0.486
0,85,331739,85,225773,86310,0.6492381663811699,0.6381524415819314,0.5896179063735256,0.5944134421611095,0.9358251306940143,0.9997438401080091,0.9990161467677527,0.5950347257099399,0.2765610430558537,78736,4640,74118,4314,0.5132626322555127,0.49967577677340586,0.3826694656610705,0.3913450268612925,0.5001654977315018,0.9443484935712915,0.48179584543220905,0.5151059180656051,0.05500305997552019,1622,0,1531,0,0.514430700919759,0.5,0.3396858638743456,0.3494896740908268,0.4970615499971409,1.0,,0.514430700919759,0.0,402,0,387,0,0.5095057034220533,0.5,0.33753148614609574,0.3439484345519151,0.5044544718269119,1.0,,0.5095057034220533,0.0,1511,111,1399,132,0.5210910244211862,0.5088920630037185,0.40781500162691264,0.415290069120951,0.4970615499971409,0.9315659679408138,0.5432098765432098,0.5192439862542956,0.08621815806662313,0.487,385,17,356,31,0.5272496831432193,0.5189074009795982,0.408097263704106,0.4131460950362718,0.5044544718269119,0.9577114427860697,0.6458333333333334,0.5195681511470985,0.08010335917312661,0.486
1,85,332430,129,221445,91147,0.6565548220494117,0.6455983282060141,0.6007045848364079,0.6053263844925463,0.937346009134417,0.9996120989057581,0.9985867040624041,0.6001895734597157,0.29158455750627016,77705,4936,73214,4709,0.5132781943648639,0.5003516147461039,0.3864735877259731,0.3946694359111105,0.4986995936937039,0.9402717779310512,0.488232244686366,0.5148788422928856,0.06043145156115653,1608,0,1545,0,0.5099904852521409,0.5,0.3377441713925646,0.34449262771915246,0.5083510441320903,1.0,,0.5099904852521409,0.0,416,0,373,0,0.5272496831432193,0.5,0.34522821576763485,0.36404293475116883,0.48684651474530827,1.0,,0.5272496831432193,0.0,1507,101,1400,145,0.5239454487789407,0.5155200937062261,0.41473665856042863,0.41978816647802497,0.5083510441320903,0.9371890547263682,0.5894308943089431,0.5184038527691779,0.09385113268608414,0.487,18,398,13,360,0.4790874524714829,0.5042083419261704,0.3585708436437434,0.3434181706039984,0.48684651474530827,0.04326923076923077,0.47493403693931396,0.5806451612903226,0.9651474530831099,0.483
2,85,332032,148,241474,71397,0.6254218658679701,0.6138769700008141,0.5523367763518803,0.557751244836413,0.9099366029615141,0.9995544584261545,0.9979313718638619,0.5789512228294037,0.2281994815754736,78839,4181,73741,3903,0.5150002489667879,0.4999532653161752,0.3801584456164433,0.3898321609843766,0.49678441866150125,0.9496386412912551,0.4828055418109847,0.5167059903001704,0.05026788934109525,1612,0,1542,0,0.5110970196575777,0.5,0.33822912295425933,0.3457357934066366,0.5083549771010547,1.0,,0.5110970196575777,0.0,412,0,376,0,0.5228426395939086,0.5,0.3433333333333333,0.3590186125211506,0.47197763891757893,1.0,,0.5228426395939086,0.0,1460,152,1367,175,0.5183893468611287,0.5095980856932282,0.42253586486142153,0.4277574553205495,0.5083549771010547,0.9057071960297767,0.5351681957186545,0.5164485320127343,0.11348897535667964,0.487,56,356,49,327,0.4860406091370558,0.5028015905804586,0.4170990843885787,0.40794080065815375,0.47197763891757893,0.13592233009708737,0.4787701317715959,0.5333333333333333,0.8696808510638298,0.484
3,85,332328,75,242302,70097,0.6241063148067159,0.6120786454136706,0.5496163176089381,0.5552987041457867,0.912979640971533,0.9997743702674163,0.9989311976286838,0.5783338844125785,0.22438292055992498,78978,3819,74588,3528,0.5127366962271538,0.49951937162534293,0.37541961410833374,0.38393891512090095,0.501449091935089,0.9538751404036379,0.48019599836668025,0.5142935285154266,0.04516360284704798,1624,0,1530,0,0.5149017121116043,0.5,0.339891167852658,0.35002108851789254,0.5006330693196819,1.0,,0.5149017121116043,0.0,400,0,388,0,0.5076142131979695,0.5,0.3367003367003367,0.34182775299526574,0.48485180412371137,1.0,,0.5076142131979695,0.0,1388,236,1276,254,0.5206087507926442,0.510346437425545,0.449436604108172,0.4553362353148213,0.5006330693196819,0.854679802955665,0.5183673469387755,0.521021021021021,0.16601307189542483,0.486,17,383,15,373,0.4949238578680203,0.5019201030927836,0.3654008029008029,0.36103485722775064,0.48485180412371137,0.0425,0.4933862433862434,0.53125,0.961340206185567,0.483
4,85,331720,114,240422,71693,0.6264673134052542,0.6146785229308305,0.5536950969480903,0.559213736690574,0.9160875792133933,0.9996564547333908,0.9984124110462769,0.5797861370079456,0.22970059112827002,79218,4148,74494,3906,0.5138533437187048,0.5000324665588232,0.37932328915286906,0.3881940700506535,0.4986992227108198,0.9502435045462179,0.4849764092376459,0.5153663995003643,0.04982142857142857,1630,0,1524,0,0.5168040583386176,0.5,0.3407190635451505,0.3521699895869343,0.4992979405181714,1.0,,0.5168040583386176,0.0,394,0,394,0,0.5,0.5,0.3333333333333333,0.33333333333333326,0.5168324357752068,1.0,,0.5,0.0,1330,300,1236,288,0.5129993658845909,0.5024636490990773,0.45333217783170116,0.45940196855493176,0.4992979405181714,0.8159509202453987,0.4897959183673469,0.5183164458300857,0.1889763779527559,0.486,268,126,262,132,0.5076142131979695,0.5076142131979695,0.4924972777733514,0.49249727777335145,0.5168324357752068,0.6802030456852792,0.5116279069767442,0.5056603773584906,0.3350253807106599,0.485
0,86,331623,190,219165,92929,0.6593374509051773,0.6485935188272685,0.6050674771578504,0.6095508307918903,0.935862586825655,0.999427388318119,0.997959600081616,0.6020882807904312,0.29775964933641785,78935,4452,74256,4165,0.5135716404627707,0.499860578406626,0.38150583352552847,0.3902772498322069,0.49841283267120307,0.9466103829134037,0.4833468724614135,0.5152717848959796,0.05311077389984825,1635,0,1518,0,0.5185537583254044,0.5,0.34147869674185466,0.3541501231670995,0.518351847151209,1.0,,0.5185537583254044,0.0,394,0,395,0,0.49936628643852976,0.5,0.3330515638207946,0.33262944523547044,0.5138726466619546,1.0,,0.49936628643852976,0.0,580,1055,478,1040,0.5137963843958135,0.5199260253109476,0.5032226223556906,0.5005332089672246,0.518351847151209,0.3547400611620795,0.4964200477326969,0.5482041587901701,0.6851119894598156,0.484,78,316,59,336,0.5247148288973384,0.5243012272698065,0.4678095608113577,0.46803012386595455,0.5138726466619546,0.19796954314720813,0.5153374233128835,0.5693430656934306,0.850632911392405,0.484
1,86,332208,158,234918,77867,0.6356263882408925,0.6242359902281073,0.5685736228938816,0.5737358271718385,0.9185606092762136,0.9995246204485416,0.9979750080102531,0.5857745897737011,0.248947360007673,78854,3980,74040,3690,0.5140878403627214,0.49971205774534005,0.37772108957078465,0.3869810530645056,0.5001489969968753,0.9519520969650144,0.4810951760104302,0.5157429330124138,0.047472018525665766,1639,0,1514,0,0.5198223913732952,0.5,0.34202838063439067,0.35558802147780927,0.511005276762017,1.0,,0.5198223913732952,0.0,390,0,399,0,0.49429657794676807,0.5,0.33078880407124683,0.3270155477510425,0.518102949681897,1.0,,0.49429657794676807,0.0,258,1381,207,1307,0.4963526799873137,0.5103445732850926,0.43366593492506733,0.42619611306350325,0.511005276762017,0.1574130567419158,0.48623511904761907,0.5548387096774193,0.8632760898282695,0.483,352,38,352,47,0.5057034220532319,0.5101792943898207,0.41886246543883243,0.41629994540758786,0.518102949681897,0.9025641025641026,0.5529411764705883,0.5,0.11779448621553884,0.486
2,86,332162,185,223499,89205,0.6532305197573525,0.6423565643857371,0.5959040459021027,0.6005388739825394,0.9280024465115364,0.9994433528811754,0.9979304172726255,0.5977781417087037,0.28526977589029884,78438,4415,73729,4082,0.5136184832943286,0.49958665096039606,0.38104605068779623,0.3900356440656291,0.4996928259712409,0.9467128528840235,0.48040484877015416,0.5154731314936879,0.05246044903676858,1624,0,1530,0,0.5149017121116043,0.5,0.339891167852658,0.35002108851789254,0.5263933159470685,1.0,,0.5149017121116043,0.0,405,0,383,0,0.5139593908629442,0.5,0.3394803017602682,0.34895817820535185,0.5157463817167908,1.0,,0.5139593908629442,0.0,292,1332,210,1320,0.5110970196575777,0.5212740268521202,0.45298558126414645,0.44767188942661473,0.5263933159470685,0.17980295566502463,0.497737556561086,0.5816733067729084,0.8627450980392157,0.483,260,145,228,155,0.5266497461928934,0.5233375237726847,0.5180933861709506,0.5198861473184052,0.5157463817167908,0.6419753086419753,0.5166666666666667,0.5327868852459017,0.4046997389033943,0.485
3,86,332258,184,215225,97135,0.6659300064205756,0.6552089175718261,0.6146983570524296,0.6190740837257499,0.9426902315990038,0.9994465199944652,0.9981093106176594,0.60688277078923,0.31097131514918686,77758,5000,73547,4608,0.511866660866431,0.4992713198286526,0.38471474621301244,0.39271584345360966,0.49903791084246374,0.9395828802049349,0.47960033305578686,0.5139156009385017,0.05895975945237029,1620,0,1534,0,0.5136334812935954,0.5,0.33933808127356513,0.34859080004006054,0.5255315724242278,1.0,,0.5136334812935954,0.0,409,0,379,0,0.5190355329949239,0.5,0.341687552213868,0.3546959615621117,0.46346388320828846,1.0,,0.5190355329949239,0.0,1060,560,955,579,0.5196575776791376,0.5158827884816586,0.5082199034514486,0.5102648930223036,0.5255315724242278,0.654320987654321,0.5083406496927129,0.5260545905707196,0.3774445893089961,0.485,409,0,378,1,0.5203045685279187,0.5013192612137203,0.3446048230945256,0.35752392202345157,0.46346388320828846,1.0,1.0,0.5196950444726811,0.002638522427440633,0.488
