train_mse_sin_ch,train_mse_cos_ch,train_mean_abs_ch_err,train_rmse_ch_err,train_mse_sin_sac,train_mse_cos_sac,train_sac_mean_abs_err,train_sac_rmse_err,test_mse_sin_ch,test_mse_cos_ch,test_mean_abs_ch_err,test_rmse_ch_err,test_mse_sin_sac,test_mse_cos_sac,test_sac_mean_abs_err,test_sac_rmse_err,fold,perm,max_depth,min_samples_leaf,n_estimators
0.38388747560424824,0.48118660708257704,31.63064711061007,43.61935125399511,0.38563434346878295,0.47620525853724965,11.966735534293559,15.539037045913974,0.4468000002093853,0.5540716041488145,88.17541647598198,102.50012825199394,0.4459194001599219,0.5510566466829585,85.95009952445939,98.7029983742308,1,obs,35,20,100
0.3786493754333425,0.47694591247418466,32.51470926514162,44.5116653375201,0.37957186191167425,0.4724046757011123,15.287406130316068,18.373909004281497,0.4566935954188613,0.5469477668653799,89.52243252306491,103.53660402897586,0.4593739976613661,0.5401440822738733,89.99200291460447,102.71410034795346,2,obs,35,20,100
0.3826763826627192,0.4711675973048812,32.31745989537081,44.51750243412998,0.383169641900979,0.46703046098390644,15.20214741703072,19.208048011137674,0.4320149113691082,0.5728006083785574,89.61605684249712,103.77398879661087,0.4358855245408694,0.5642675092893231,88.59030988367114,101.7315513917627,3,obs,35,20,100
0.38871159384200876,0.4767095403423534,31.768213105338283,43.82815198019807,0.3902912482873062,0.47197705464664375,13.155329386775076,15.856420119693068,0.42260929111687895,0.5781521287935995,88.35733324634684,102.76786973512574,0.4232924416162774,0.5739363168919045,86.53142848675103,99.4527087188618,4,obs,35,20,100
0.38462606626750623,0.47509240111120343,30.275652625299198,41.89094197049651,0.3861226766289227,0.47066765238406116,15.357615420915437,19.538762664444814,0.43313945511868923,0.5718685669642859,89.59941603705239,104.01790402216159,0.43385428765726053,0.5673275429063313,89.33563403081801,104.28172140355208,0,obs,35,20,200
0.38336616498955917,0.4802825818354151,28.413813426687657,39.18988075409458,0.3853426203122591,0.4756990443675524,11.896160344610845,15.465884374476671,0.44658257685852826,0.5537055737219618,88.14731741726776,102.3831041797232,0.4459314739802813,0.5510933066904862,85.97801148732981,98.64103564298381,1,obs,35,20,200
0.3786079675575047,0.47680832528548706,29.84709949467773,40.82146102138226,0.3797937991028532,0.4726898745939014,15.305563220025434,18.375024317455743,0.45644768252392076,0.5464484562133293,89.60846420617746,103.55178744068456,0.4594218830672223,0.5401158018318784,90.01330052539956,102.72836733896104,2,obs,35,20,200
0.3822177871926374,0.47046365704224896,29.39654814308916,40.55394263493826,0.38297524940509015,0.4667397419103033,15.095692489873246,19.073298514414468,0.4317247038266455,0.5724280284065582,89.53688340197657,103.6856711879337,0.4358599412219286,0.5643293103391781,88.67274337713926,101.75092286574053,3,obs,35,20,200
0.3876378547702002,0.47515705688180127,28.397646539583704,39.18693292362879,0.3894420590470575,0.47079581857644215,12.965784116655275,15.604010643074012,0.42231813605803536,0.5778695994676072,88.2986913214035,102.6231119718205,0.4232404105365371,0.574034191824156,86.72079094515121,99.55222724646106,4,obs,35,20,200
0.38499937422980973,0.4755988662883403,28.535951251254108,39.46988128715351,0.38666952266606713,0.471435108316736,15.478013599117263,19.647809439835143,0.4329831231438914,0.5715695040766593,89.56482186679978,103.99555209091916,0.43386043400517516,0.5672999735837778,89.3529928462155,104.26121049961093,0,obs,35,20,500
0.3833016088282566,0.4801550171416902,26.372224642977148,36.335896937007874,0.38541647881191193,0.4757886727462309,11.936196440748855,15.473797235299335,0.4464404608158737,0.5534961647688474,88.09513327950194,102.29416202935485,0.4459389990193415,0.551132504729569,86.17502003964812,98.6996013135186,1,obs,35,20,500
