train_mse_sin_ch,train_mse_cos_ch,train_mean_abs_ch_err,train_rmse_ch_err,train_mse_sin_sac,train_mse_cos_sac,train_sac_mean_abs_err,train_sac_rmse_err,test_mse_sin_ch,test_mse_cos_ch,test_mean_abs_ch_err,test_rmse_ch_err,test_mse_sin_sac,test_mse_cos_sac,test_sac_mean_abs_err,test_sac_rmse_err,fold,perm
0.41596806976574563,0.5324598186606012,56.61819889946712,74.11325244350157,0.4391525683989191,0.5605435491095367,88.29539355970925,101.83410388343293,0.4376858174533345,0.5620775326448594,88.07888263424422,102.04037053402622,0.42486055471663314,0.5743326726744303,87.29595696921479,101.11835269717459,3,10
0.4126147823301904,0.5269218957282026,52.656607404869796,69.98592788674242,0.43855214093539846,0.5610959903195011,88.09647807788235,101.66132950466813,0.4363756594916191,0.5636889802544037,88.45912411327964,102.3468984805239,0.4271334871012893,0.5724857562203919,87.99287461884339,101.254952368949,4,10
0.4156726088108909,0.5313155827536067,57.84642728514557,75.66624143646331,0.42381424947982715,0.5762290679819587,88.97946400512957,103.1219022381617,0.436489144927046,0.5634013894489015,88.23707683394534,102.30593451861712,0.42781600031451955,0.5725459245063851,89.24089618573008,102.71411134967799,0,11
0.4162865276596539,0.5329843435814597,58.79940274643818,76.26949417506182,0.4217846455650619,0.5782082145378653,88.87190276531923,102.70175118272986,0.43785035465542754,0.5620036226272218,88.32020689123902,102.10480155593903,0.436198670168508,0.5647216697219667,90.00242764090628,103.32801716442698,1,11
0.4190584726427781,0.536526726927179,61.75897852487315,79.0144289868511,0.4281776391993714,0.5721980547387686,89.34554547513144,102.94379588407391,0.43732680816988073,0.5625425185366892,88.28313602498348,102.05067437885977,0.41099607758598505,0.5888139751239062,88.33199885376109,102.61824115090731,2,11
0.41564302097356814,0.5323032795442525,58.517984400386084,76.07340643858875,0.422509486045337,0.577389941975248,88.83358723525866,102.54918118565426,0.43816385922525886,0.5618098741259155,88.35463451087718,102.13984716518944,0.4334095883452082,0.5675883790782068,90.1258447899078,103.81252082465684,3,11
0.4153836514338517,0.5311920781468692,56.269161207862155,74.01828165477535,0.42699633753188043,0.5733184629193635,89.36042456047221,103.16048758503509,0.4372724630583347,0.5625180501651739,88.14645644107159,102.23107868964136,0.4152373075927614,0.584096265064473,87.9356831842157,102.26594553082194,4,11
0.4083507569604292,0.5212718908335213,48.395531069260954,66.00496577649537,0.43400783735079596,0.5637248776951916,85.95379306439752,99.68103062609404,0.4373174278536716,0.5626217263426015,88.33992829754571,102.43998965622617,0.4364989233690086,0.5636181002910471,88.78627204093725,101.69142106902815,0,12
0.4115455731581408,0.5259428676228742,52.14775492878779,69.83634025977773,0.4303532693260834,0.5672233255605121,85.63210075060904,99.12656366644879,0.43779756038983125,0.5623201449319141,88.46589102050095,102.43271686890833,0.45056880809621846,0.5494702547946758,89.37676005653266,102.39063762915528,1,12
0.40974020202184896,0.523380709362186,50.81598234089949,68.65804147006587,0.4335350778619744,0.5647257959169588,86.5848835632212,100.12004248595441,0.4378173327496044,0.5622122907642644,88.49736922668998,102.53054869528371,0.437961362571696,0.5601493789657436,86.1007982373242,99.3520745942386,2,12
0.4071252846530821,0.5196320398683093,47.063286554355315,64.72683546761165,0.4400008141528373,0.5582860808820134,86.72254744323827,100.10157972904213,0.43768211708180316,0.5624890351818094,88.50717102950193,102.59026746764759,0.4121932722708001,0.5853168521009939,85.23620635480472,99.53787369029732,3,12
0.4064395041057878,0.5183041131342153,47.156568236970244,64.93253844669886,0.43420874373705604,0.5642811982813785,87.05663730394897,100.49706874997243,0.43693986521112893,0.5631907432634629,88.50562504688773,102.52702264192548,0.43534479420962496,0.5614658860109049,84.14945325430298,97.67005534682569,4,12
0.41678523094758896,0.5338538009106033,59.659567780623995,77.25219648598217,0.4340734440726152,0.5648335125533597,87.19299725436686,101.30861086781283,0.4382980147450267,0.5616218452252301,88.31387487051543,102.1718337312635,0.42850190061644616,0.573042859604005,91.08141974658602,104.24292849770559,0,13
0.4075210615040529,0.5208328037068505,48.110311466292636,65.67662915724401,0.43102697449498223,0.5682523747748388,87.62343942690974,101.67498635287608,0.4384803631434955,0.5616024078334134,88.40348150606947,102.42660668920394,0.440749147716089,0.5594312143922292,89.07635600921807,102.7367900254322,1,13
0.41615027875846466,0.5324898691777146,57.80791923776744,75.28387262598636,0.4292669388912327,0.5704299367690523,88.30906035657884,102.32848253275952,0.437429952624243,0.5624465949451593,88.32767572633017,102.30130132619855,0.4477776325913468,0.5508400399654156,86.53536552987333,100.92672777811302,2,13
0.4124541824701489,0.5262641114049106,53.549727158228265,71.26057584536841,0.43417110504876916,0.5655726151088942,88.30210594167502,102.25077082977704,0.435549353073975,0.5644450032849511,88.38185880392984,102.34359508096833,0.42851788011893244,0.5702048547908507,86.68744600112504,100.85679508068027,3,13
0.4132724575436145,0.5285140220391832,55.214990677442906,73.09211406519131,0.4362988603319683,0.5633557980686662,88.14294287965194,101.86937472268993,0.4374824343438253,0.5626546332775479,88.52712814206545,102.38400727124504,0.41952424221641893,0.5790446038067665,86.67925558910862,100.90667444239618,4,13
