perm,fold,epoch,train_mse_ang_ch,train_mse_ang_sac,test_mse_ang_ch,test_mse_ang_sac
perm47,2,38,10820.638655881368,10978.844580609983,10781.192965689537,10330.719708615772
perm47,2,39,10780.3780439662,10488.375271193929,10804.132643890713,10870.419514876781
perm47,2,40,10787.90964782054,10732.977597176046,10816.587320702964,10901.78579611412
perm47,2,41,10817.215631104122,10955.415222405985,10819.599974343048,11019.90551749057
perm47,2,42,10804.620943189479,10690.62343264047,10788.86760680348,10716.99779344222
perm47,2,43,10793.766508889508,10760.23942060196,10775.328467369165,10635.244381052009
perm47,2,44,10795.158000916712,10772.533369088123,10811.261612975535,11090.406934527782
perm47,2,45,10781.904923810285,10516.827012472038,10792.626726236755,10620.373146341157
perm47,2,46,10792.436406945084,10772.3145935027,10802.271184998714,10784.50056140571
perm47,2,47,10780.075495946663,10550.063751621483,10814.962225966765,11051.808331898263
perm47,2,48,10784.684858688719,10532.882065661266,10811.839788438157,10586.263965504566
perm47,2,49,10782.876378428027,10502.22615714119,10825.612966818084,11025.27250919028
perm47,2,50,10804.910671461024,10880.474524936171,10814.874576365413,10989.775010421725
perm47,3,1,10815.39887420781,11033.738894968506,10785.176231894713,10542.651040207185
perm47,3,2,10798.158666018786,10698.765888400607,10780.26013848282,10740.0934628544
perm47,3,3,10792.531027261535,10771.058812256659,10798.785298721537,10779.975453869316
perm47,3,4,10810.973827370854,10863.35118662245,10759.605090588222,10790.33771272781
perm47,3,5,10761.557949850809,10324.839601789989,10782.017306057387,10313.217836668746
perm47,3,6,10787.638003700207,10692.984242264387,10810.593348981225,11016.922604814155
perm47,3,7,10823.209655668328,11033.93344546693,10772.522236350083,10603.296295213653
perm47,3,8,10802.29312045582,10935.891888850212,10778.474251225021,10548.469981477652
perm47,3,9,10776.867252879214,10476.938695581299,10841.150775897077,11308.65193566233
perm47,3,10,10786.06296235208,10672.698177962253,10774.080139293963,10590.667301634126
perm47,3,11,10790.225180153553,10466.70377963571,10839.701666301724,11393.43577041502
perm47,3,12,10791.148695283286,10656.335745146216,10803.110825493128,10962.421461990953
perm47,3,13,10829.942244988832,11130.503737059647,10788.414823990057,10664.109383628378
perm47,3,14,10797.31316436883,10723.252018677444,10763.621013122609,10573.69512818954
perm47,3,15,10806.812973908818,10824.089123279196,10833.787249807014,11242.553117518382
perm47,3,16,10804.311603227387,10871.099786802546,10756.8700187639,10759.64683646737
perm47,3,17,10804.139136130789,11038.065795183007,10797.727830102944,10984.673248263847
perm47,3,18,10800.376295457389,10839.399791922562,10783.609300478165,10714.595062033477
perm47,3,19,10801.597662928369,10629.972593601104,10795.10027001158,10703.460242774187
perm47,3,20,10811.692271423412,10931.021510497661,10801.494606883063,10526.635217353016
perm47,3,21,10793.60316039472,10806.945350975147,10757.129006716319,10318.795759624889
perm47,3,22,10804.942878833526,10773.752942523262,10801.330788554176,10634.281441046138
perm47,3,23,10809.77452333841,10853.950852481592,10805.524270316198,10982.412122572407
perm47,3,24,10793.413361394652,10820.228117130433,10808.201622892322,11165.734180118785
perm47,3,25,10779.71352621323,10562.428266854262,10778.284195953627,10621.78700903193
perm47,3,26,10786.458186879488,10528.613478619971,10802.15717878701,10587.6917187891
perm47,3,27,10790.638822776002,10639.059536456318,10791.15570413154,10838.556306151739
perm47,3,28,10794.732532705786,10726.294724371093,10814.645032158971,10670.723702095338
perm47,3,29,10809.183340842417,10948.540963046758,10763.351611606786,10132.120100707794
perm47,3,30,10808.412515848346,10805.108143553993,10821.337666047446,11121.914057097829
perm47,3,31,10831.483743909117,11031.05459873436,10801.152303841214,10708.48129426578
perm47,3,32,10806.226623329892,10840.600589715934,10854.794161690706,11574.98374415271
perm47,3,33,10792.710297333799,10752.831829352579,10803.943584406283,10712.188615448931
perm47,3,34,10793.193216346423,10661.374580697146,10827.133953269562,11142.779734754715
perm47,3,35,10788.123692462179,10652.74538851736,10831.76350451768,11398.990618622833
perm47,3,36,10790.364235721698,10647.867450093188,10803.376691191697,10818.678668908307
perm47,3,37,10806.533035944687,10917.717288088043,10808.157984162433,11102.780493204575
perm47,3,38,10797.177182348336,10630.492222700848,10766.078010500774,10488.37311599657
perm47,3,39,10781.75555241268,10432.670008249144,10811.416496679041,10964.802328822094
perm47,3,40,10788.888902468172,10499.129862199268,10777.354836724891,10548.253133679458
perm47,3,41,10799.636020478158,10794.107170586056,10825.48687950683,10986.655394691146
perm47,3,42,10819.065205410438,11068.737585970779,10769.682728078167,10238.446005828702
perm47,3,43,10806.378996809068,10927.436614294775,10818.383887145068,11491.677184080187
perm47,3,44,10798.24261448851,10848.782182554056,10796.373672313091,11051.410919988783
perm47,3,45,10829.6267353021,11016.925948437187,10763.725828602755,10283.858743517478
perm47,3,46,10784.344010342798,10471.53012363472,10810.726758568697,11369.378522719711
perm47,3,47,10813.784560508191,10878.858295324511,10822.91465866895,11169.341878122754
perm47,3,48,10803.388238808877,10893.625625334727,10790.114101283843,10911.15495780197
perm47,3,49,10779.210346756949,10504.071245926865,10769.477701611302,10570.515160862748
perm47,3,50,10802.296414828725,10833.823513806778,10817.459001458314,11006.710847381035
perm47,4,1,10798.30699335421,10873.267712216048,10777.105353642348,10719.319356440454
perm47,4,2,10808.907715453854,10815.106618042555,10790.094202409202,10575.50759262815
perm47,4,3,10793.694521336443,10655.83927245311,10766.671015022152,10434.183916680595
perm47,4,4,10820.534626229715,11041.986465796559,10844.435496945209,11434.505752782616
perm47,4,5,10779.76477252222,10476.303010658328,10824.296131383497,10808.36618593636
perm47,4,6,10805.252061604573,10828.608364226022,10808.293839947048,10658.143881861522
perm47,4,7,10790.40562675593,10544.28869748176,10804.12964850348,10894.82282199548
perm47,4,8,10807.160410517696,10832.52031979009,10753.621559744777,10265.026011136255
perm47,4,9,10778.874624764152,10586.070651631611,10846.275524365865,11017.747959907821
perm47,4,10,10796.602688274357,10788.552045192824,10822.546411102234,11318.599694400198
perm47,4,11,10786.424381212582,10717.055815225354,10846.871358760745,11196.074093109337
perm47,4,12,10794.984271582312,10694.727139874429,10822.760830691399,10865.015266146209
perm47,4,13,10801.586905053233,10821.72270497091,10814.899330925286,10524.552529101387
perm47,4,14,10800.79161046342,10911.302936197033,10832.674631347658,11235.821826303112
perm47,4,15,10804.031325287084,10642.804758527576,10877.45589079716,11683.735187710517
perm47,4,16,10790.723736269163,10554.298248477065,10791.886601274558,10603.03502955291
perm47,4,17,10806.45204235357,10789.844090546243,10793.333705775187,10911.545508086083
perm47,4,18,10788.026832109725,10656.52442079569,10777.922314847663,10361.135790476803
perm47,4,19,10802.892780642022,10830.471521548898,10812.035673481289,11008.760266289366
perm47,4,20,10816.396034957937,11041.516361988004,10798.273881318051,10760.375691270052
perm47,4,21,10779.54194427914,10542.319763072777,10797.743096886665,11065.152641702107
perm47,4,22,10779.378902064058,10525.029499365262,10823.061129995323,11198.15687488863
perm47,4,23,10822.288425702598,10967.497265164293,10810.282546503156,10657.181719746664
perm47,4,24,10788.913502390926,10690.138046756298,10803.5962903293,11011.362515941817
perm47,4,25,10801.479976869794,10870.803616960771,10800.323292817537,10965.629661386107
perm47,4,26,10797.068241957535,10963.560905274431,10757.950351079116,10615.609924670585
perm47,4,27,10788.601065949662,10641.931833277176,10775.788405452126,10352.198804743453
perm47,4,28,10793.021825101108,10571.668733044611,10824.77775225395,11132.745935591769
perm47,4,29,10779.178386217405,10492.268401501764,10793.180045495266,10921.085998534925
perm47,4,30,10808.166322414914,10886.257945843461,10822.765618262625,11254.553016887321
perm47,4,31,10807.530069402113,10955.662725905247,10770.087756115001,10381.76588943019
perm47,4,32,10802.623761699062,10927.353487966619,10758.088586525108,10326.547235504044
perm47,4,33,10786.436477473078,10591.742962979255,10816.846802740229,10932.703516229813
perm47,4,34,10798.255555490825,10772.972041028503,10786.907191794018,10810.175616526085
perm47,4,35,10779.851227434692,10601.213179199476,10791.499138884,10727.628777187181
perm47,4,36,10897.381137016846,11301.731645896636,10893.464226720333,11182.537103687593
perm47,4,37,10935.65787565966,11307.331109546976,10918.067306030309,11166.707344035443
perm47,4,38,10934.760445643902,11333.680736624625,10917.535587494554,11186.529056036734
perm47,4,39,10993.955519689156,11520.937455544536,10949.128616975671,11103.537842971355
perm47,4,40,10914.720332187999,11266.688981739402,10884.561141189532,11111.461891017547
perm47,4,41,10804.612605964074,10840.385898643422,10801.177802053046,10449.337415335161
perm47,4,42,10911.508192392326,11270.37402112696,10870.15933659577,11188.557848068354
perm47,4,43,10836.736686135884,11040.926199778882,10788.885905011477,10986.265905482662
perm47,4,44,10769.376979658113,10765.089869553789,10727.217809906653,10801.396052047983
perm47,4,45,10726.671343110533,10548.597347755627,10702.868370415741,10838.784241464185
perm47,4,46,10719.823967929307,10460.894797426756,10652.369758550141,10413.529687356233
perm47,4,47,10716.199324403484,10397.240843607338,10695.02423154372,10771.480679768343
perm47,4,48,10737.368856754973,10344.226889788193,10639.040981856835,10372.21468226169
perm47,4,49,10717.393098273238,10446.004989553549,10651.007977465391,10279.175019157323
perm47,4,50,10754.2919068777,10375.795880029124,10739.773576430303,10252.126963114872
perm48,0,1,10789.05311034664,10576.520300983806,10800.000662368893,10749.998961267409
perm48,0,2,10812.654366103487,11037.366595527275,10784.985424225883,10775.57692326981
perm48,0,3,10792.593545337266,10804.048291997186,10777.045164329478,10282.664807015648
perm48,0,4,10797.23138975967,10804.019551328429,10792.41929273384,10755.06241503503
perm48,0,5,10789.56690465756,10601.408261625353,10790.08538490638,10660.798176977385
perm48,0,6,10798.573223988446,10769.388650115647,10802.798597944447,10982.780213998723
perm48,0,7,10799.698802791603,10843.746600369317,10771.80675699435,10526.319087996022
perm48,0,8,10799.173134724278,10901.474444178326,10794.972742155325,10766.40608134142
perm48,0,9,10784.552240505804,10592.873209868269,10769.656433325057,10518.145843498633
perm48,0,10,10816.771844608198,11171.50775088753,10801.681293039992,11097.204815992238
perm48,0,11,10810.025829673135,10948.01678348399,10815.576433638038,10785.852845724175
perm48,0,12,10796.627474706998,10793.991983927623,10775.998494780579,10216.802200462598
perm48,0,13,10810.519890812131,10839.977036211341,10790.217917604374,10878.859969027695
perm48,0,14,10808.664081249524,10958.208437427085,10806.628249637868,10518.648372373815
perm48,0,15,10787.019281976185,10702.143238242745,10787.906367856493,10826.658367713897
perm48,0,16,10797.269115374349,10741.346738223425,10799.3659707288,10758.904369922791
perm48,0,17,10797.614363779772,10833.48109894854,10791.273983305511,10328.294180430905
perm48,0,18,10800.045170550176,10937.063643100364,10812.62414883442,10775.685012388618
perm48,0,19,10793.84661436285,10671.718612705385,10772.621225078507,10616.939823326267
perm48,0,20,10802.923015632266,10628.647937014808,10788.131237673164,10774.024748823229
perm48,0,21,10798.275829810967,10995.063104876319,10832.61951373234,11298.573467385866
perm48,0,22,10781.721556780367,10453.242487949776,10823.181224956355,11135.047974095145
perm48,0,23,10778.343900615533,10491.125148636094,10802.12556913926,10562.736762003355
perm48,0,24,10782.52093903836,10484.176579349083,10821.248796832162,10722.600106973485
perm48,0,25,10799.04127374866,10933.108166667242,10808.933901672715,10924.6957118624
perm48,0,26,10811.30731956131,11132.043608804459,10782.727972416815,10687.661858555402
perm48,0,27,10773.703455158506,10384.50179729703,10815.313262038508,10958.688832573114
perm48,0,28,10791.41618163615,10789.318558324512,10744.302094901841,10006.113256547189
perm48,0,29,10803.140556618855,10953.428117029234,10819.963073749595,11163.30936335436
perm48,0,30,10816.67791315336,10887.314119154074,10828.73737755661,11251.99131569964
perm48,0,31,10793.321189731008,10680.668159593597,10788.014487146489,10654.404840706264
perm48,0,32,10800.428959123048,10742.287456767064,10806.71089066958,10819.221316539937
perm48,0,33,10810.79918010445,10865.052179211238,10800.772528871596,11044.767003451614
perm48,0,34,10808.04030423356,10904.152530850391,10803.884681787202,10698.613250233884
perm48,0,35,10791.444668321295,10722.660335885172,10818.54164030738,11004.317584930726
perm48,0,36,10796.398811550845,10793.176923504774,10813.470782511857,10573.342328112725
perm48,0,37,10775.715493121717,10550.601034445908,10805.810890642973,10716.11571068955
perm48,0,38,10802.662887189785,11017.920683295144,10789.351971256727,10597.264106126824
perm48,0,39,10777.03671523487,10348.211820978238,10768.676314964965,10511.90611048752
perm48,0,40,10815.905955711003,10919.648651644144,10849.367388438666,11295.769948733512
perm48,0,41,10789.249841439287,10760.379545041498,10734.673256930504,10254.355300586149
perm48,0,42,10806.772854856947,10897.28764378861,10775.460026782543,10311.093927532891
perm48,0,43,10782.917749904069,10607.11031297578,10802.297911303058,10957.414432862224
perm48,0,44,10789.22151493766,10631.483176129374,10847.776655329515,11499.033058135712
perm48,0,45,10795.842825136084,10815.747729439192,10828.718460196604,11299.304216145587
perm48,0,46,10802.447325660914,10829.035399233198,10790.406242125306,10136.566631964357
perm48,0,47,10792.367648747455,10553.789607715406,10807.133139387624,11289.852460527483
perm48,0,48,10792.106923218773,10618.534746754252,10832.831029331897,10884.226526644392
perm48,0,49,10805.570125622851,10967.41734534849,10808.37687185075,10934.560790872149
perm48,0,50,10800.771590859158,10751.711525116696,10787.857900635636,10706.943899712955
perm48,1,1,10795.101876707207,10987.006329747483,10784.590582874165,10348.725127540212
perm48,1,2,10798.4013530727,10783.482877133494,10767.220921633452,10388.34612025482
perm48,1,3,10796.586378255672,10705.392869990997,10803.824660742146,10961.247026553243
perm48,1,4,10796.09467099553,10763.033026997542,10787.692669996422,10411.337616834633
perm48,1,5,10807.608065071263,10897.263029949314,10839.366914503316,10976.285995953847
perm48,1,6,10803.181340045994,10882.130013144157,10817.885609896592,11082.633901313746
perm48,1,7,10804.456579467476,11001.879116389036,10834.726088770383,11203.57964556673
